date,microsensor_pm25_3_C1,microsensor_pm25_4_C1,microsensor_pm25_5_C1,hourofday,monthofyear,season,reference_pm25,temperature,humidity
2023-08-20 20:00:00,9.54024196816087,10.7283988353541,14.2592582686234,20,8,Summer,11.0,33.48,64.59
2023-08-20 21:00:00,11.5082367386671,13.313210273897,18.1402308136015,21,8,Summer,15.4,31.33,70.71
2023-08-20 22:00:00,10.6836161125729,12.6808733006353,15.9024528407147,22,8,Summer,12.7,29.42,75.9
2023-08-20 23:00:00,10.9227615432947,12.0002893664197,16.2086951217174,23,8,Summer,13.8,27.99,79.86
2023-08-21 00:00:00,10.7788482981115,11.2974469889819,16.6074609209556,0,8,Summer,12.1,27.1,82.59
2023-08-21 01:00:00,10.9878619138788,12.4833591268314,16.7568098686243,1,8,Summer,12.5,26.2,87.39
2023-08-21 02:00:00,11.0686021031353,11.8540096033374,17.3597877310334,2,8,Summer,11.9,25.48,90.42
2023-08-21 03:00:00,10.9785673803029,11.8249274524288,16.7407560116468,3,8,Summer,12.0,24.89,92.25
2023-08-21 04:00:00,11.4208144374591,11.3072110124672,16.9744928516077,4,8,Summer,11.9,24.3,94.27
2023-08-21 05:00:00,11.8723563913953,12.6446925689506,18.9018957941961,5,8,Summer,13.1,23.65,98.28
2023-08-21 06:00:00,12.9568194906134,12.6124914396415,19.2936704881569,6,8,Summer,13.4,23.51,99.56
2023-08-21 07:00:00,13.4602586043894,13.1250290035381,20.5324434367569,7,8,Summer,13.6,25.21,96.3
2023-08-21 08:00:00,14.1657435462445,15.3583138908271,20.9949594622549,8,8,Summer,13.8,34.05,77.07
2023-08-21 09:00:00,13.6194328014776,15.5884147245008,20.5793285086154,9,8,Summer,14.3,39.02,64.13
2023-08-21 10:00:00,12.2349668145373,13.5885665166818,18.5559257045753,10,8,Summer,13.5,42.39,56.9
2023-08-21 11:00:00,11.1918489573144,13.325008864533,16.7450874029698,11,8,Summer,12.3,44.77,52.59
2023-08-21 12:00:00,11.7284840870173,15.9270760297639,18.6643392522544,12,8,Summer,13.0,47.62,49.83
2023-08-21 13:00:00,12.4790140590701,16.0750631403467,19.0125143070115,13,8,Summer,13.3,47.6,50.06
2023-08-21 14:00:00,9.53914145359136,13.4610101140101,15.7741236165248,14,8,Summer,11.3,46.39,50.92
2023-08-21 15:00:00,9.64490483474081,12.9703468618405,15.391123520684,15,8,Summer,10.1,44.61,52.0
2023-08-21 16:00:00,8.96433275550292,10.4323078175582,13.2171374267724,16,8,Summer,8.7,41.76,53.14
2023-08-21 17:00:00,8.56788980505698,9.65914213498822,12.5704135553104,17,8,Summer,8.1,38.37,55.92
2023-08-21 18:00:00,7.75808896221596,9.29845456140685,11.7130128297582,18,8,Summer,7.9,36.6,57.6
2023-08-21 19:00:00,7.96491271133534,8.96434858368239,11.0041964466707,19,8,Summer,7.5,34.98,61.07
2023-08-21 20:00:00,7.6957080997795,8.90184201768562,11.1498093566116,20,8,Summer,7.6,33.87,64.49
2023-08-21 21:00:00,8.3023150157214,9.69152403724924,13.0934358050873,21,8,Summer,7.9,32.86,67.61
2023-08-21 22:00:00,8.97986377259588,10.9489183510267,13.4664383559417,22,8,Summer,9.1,31.21,72.76
2023-08-21 23:00:00,9.25770640341269,10.4245161647977,12.7890887929999,23,8,Summer,10.4,29.34,78.38
2023-08-22 00:00:00,9.14301798684248,9.36837489901742,12.5474359167412,0,8,Summer,8.4,28.17,81.51
2023-08-22 01:00:00,9.14022858160656,9.54150272123467,13.4064519330161,1,8,Summer,8.3,27.28,85.0
2023-08-22 02:00:00,9.31333989366931,9.81153273882433,14.3025644864274,2,8,Summer,8.7,26.27,91.05
2023-08-22 03:00:00,9.7892837732531,10.1959590923012,13.9754298739475,3,8,Summer,10.4,25.63,94.19
2023-08-22 04:00:00,9.84025128302702,10.870911953099,14.5947038252236,4,8,Summer,9.1,25.05,97.57
2023-08-22 05:00:00,10.1522905118892,11.1202892198024,16.6667994262444,5,8,Summer,9.6,24.59,99.67
2023-08-22 06:00:00,10.7936978128675,11.2409472119378,16.7959109477929,6,8,Summer,10.7,24.42,99.9
2023-08-22 07:00:00,12.4627977762019,12.2228413552698,17.8492547178291,7,8,Summer,12.1,25.72,99.14
2023-08-22 08:00:00,13.4219608439503,15.6798454623083,20.0803024331527,8,8,Summer,12.6,34.9,79.1
2023-08-22 09:00:00,12.9377103863617,15.1310238653602,19.902560863101,9,8,Summer,12.2,39.83,66.48
2023-08-22 10:00:00,12.0911609779893,13.9098160545967,18.519225079693,10,8,Summer,11.8,42.97,59.27
2023-08-22 11:00:00,10.6950509232528,13.4721800587427,17.4328246783296,11,8,Summer,11.2,45.01,54.87
2023-08-22 12:00:00,11.3915480588759,16.81340655006,18.6987802352996,12,8,Summer,11.8,48.04,52.53
2023-08-22 13:00:00,11.6607475370991,15.6312131044941,18.4220695700451,13,8,Summer,11.7,47.49,51.32
2023-08-22 14:00:00,8.72980619310517,12.7927480145426,14.0469246480656,14,8,Summer,8.7,47.33,50.69
2023-08-22 15:00:00,7.10992699222867,10.120007906135,11.3716519557257,15,8,Summer,7.1,46.14,49.46
2023-08-22 16:00:00,7.49391231262325,9.09394394955467,10.7203497348723,16,8,Summer,6.5,42.27,51.41
2023-08-22 17:00:00,8.11704526766168,9.20102375022034,11.7518732348533,17,8,Summer,7.0,38.84,55.06
2023-08-22 18:00:00,9.56236782441789,10.6737134447223,13.1234381441389,18,8,Summer,8.0,37.27,57.69
2023-08-22 19:00:00,10.1868449629939,11.6637026240083,14.5678021355788,19,8,Summer,9.6,35.64,59.68
2023-08-22 20:00:00,9.75912815930793,11.7552383004031,13.9534209124599,20,8,Summer,10.7,34.03,61.75
2023-08-22 21:00:00,10.8819612092153,12.5497090967994,15.5423924466859,21,8,Summer,11.4,32.0,69.17
2023-08-22 22:00:00,11.1734258973857,13.7287746215876,16.5662088179252,22,8,Summer,11.3,30.32,75.1
2023-08-22 23:00:00,11.5016148107075,13.3661562730074,17.2492089953357,23,8,Summer,10.0,29.33,76.74
2023-08-23 00:00:00,11.178609959925,12.0112104640257,15.3411359591898,0,8,Summer,9.7,28.2,79.8
2023-08-23 01:00:00,10.7308403840865,11.9735627805984,15.376973647837,1,8,Summer,9.6,27.26,84.27
2023-08-23 02:00:00,11.2786240565624,12.2785305991336,16.7087144863821,2,8,Summer,9.9,26.62,86.95
2023-08-23 03:00:00,11.3802440252581,12.2777024865232,17.0015287901627,3,8,Summer,10.3,25.9,90.67
2023-08-23 04:00:00,11.6564151349608,13.1042614233034,17.5968650060596,4,8,Summer,10.9,25.24,92.88
2023-08-23 05:00:00,11.7714991378533,12.6670125097574,17.6859121657915,5,8,Summer,10.9,24.74,95.81
2023-08-23 06:00:00,12.8957100438336,12.8321973234449,19.0696831996776,6,8,Summer,12.2,24.47,99.27
2023-08-23 07:00:00,13.4247529234185,13.9849407533399,20.1876818831851,7,8,Summer,15.2,25.72,96.84
2023-08-23 08:00:00,15.2588905111867,17.9001008784566,23.0504733243425,8,8,Summer,15.8,33.96,79.16
2023-08-23 09:00:00,13.4020269919779,15.9953738975987,20.1283160150031,9,8,Summer,13.3,39.11,65.64
2023-08-23 10:00:00,12.609035009526,14.3889908358187,19.4717742087505,10,8,Summer,12.6,42.19,57.98
2023-08-23 11:00:00,11.8319538581927,13.686329511678,18.9666060255973,11,8,Summer,12.2,43.6,55.91
2023-08-23 12:00:00,12.4710284987109,14.9517015419628,18.5682270474844,12,8,Summer,12.2,47.06,52.39
2023-08-23 13:00:00,11.4494942623452,14.6208280155525,17.650977430884,13,8,Summer,11.6,47.72,51.1
2023-08-23 14:00:00,9.04662049476894,11.6481845518951,13.9462599117488,14,8,Summer,10.4,46.29,52.05
2023-08-23 15:00:00,8.46453107944049,10.1610187408127,12.6450394517835,15,8,Summer,9.7,44.39,52.55
2023-08-23 16:00:00,8.76263868844276,9.79781099316658,11.7128409167186,16,8,Summer,12.1,40.91,55.26
2023-08-23 17:00:00,8.46292258355418,9.44453000618944,11.6377089877073,17,8,Summer,12.4,38.15,57.64
2023-08-23 18:00:00,8.52515190718579,9.43190000972961,10.8105545488058,18,8,Summer,9.7,36.55,61.64
2023-08-23 19:00:00,8.28765981535433,9.28598042421266,11.3761812388644,19,8,Summer,9.1,35.04,64.87
2023-08-23 20:00:00,8.297443871216,9.13431669055683,11.1836096488618,20,8,Summer,9.4,34.24,67.16
2023-08-23 21:00:00,10.1902204838846,11.4142815300073,13.6541419183928,21,8,Summer,10.8,32.76,71.39
2023-08-23 22:00:00,10.9876360722117,12.7231929370831,14.8040657975194,22,8,Summer,13.2,31.29,75.45
2023-08-23 23:00:00,11.5570334311242,13.0479285533047,16.6740584411358,23,8,Summer,12.2,30.06,80.52
2023-08-24 00:00:00,9.20022726007964,10.6709233158557,12.8334425925169,0,8,Summer,10.7,28.95,84.95
2023-08-24 01:00:00,9.79716987467226,10.5957302250694,13.6680733131999,1,8,Summer,10.5,27.99,89.47
2023-08-24 02:00:00,9.55357564621837,10.6368528892899,13.7293939732841,2,8,Summer,10.6,27.16,92.8
2023-08-24 03:00:00,9.91137638571257,10.8056494959212,13.8902642534991,3,8,Summer,10.7,26.6,94.67
2023-08-24 04:00:00,10.4005162796027,10.8177656614112,14.1151036546423,4,8,Summer,10.9,25.93,97.39
2023-08-24 05:00:00,10.9830556730959,11.6460683787258,15.793468227026,5,8,Summer,11.7,25.42,99.9
2023-08-24 06:00:00,11.222453918421,12.154918962062,16.1957924143554,6,8,Summer,13.1,25.22,99.89
2023-08-24 07:00:00,12.4917902789066,12.1689076248221,17.6479217792094,7,8,Summer,15.2,26.37,99.05
2023-08-24 08:00:00,12.2486780933966,14.3490593737287,17.3553756354405,8,8,Summer,14.7,34.89,79.14
2023-08-24 09:00:00,11.8278388349971,13.9954906498909,17.4113883727412,9,8,Summer,14.8,39.73,66.33
2023-08-24 10:00:00,11.9548586389806,12.8406819616834,17.2545635658171,10,8,Summer,15.3,43.29,58.11
2023-08-24 11:00:00,11.6441814533919,14.3638900173706,17.8835279336251,11,8,Summer,15.3,45.77,53.87
2023-08-24 12:00:00,11.1619688510197,15.2566012629098,16.7878972804829,12,8,Summer,14.2,48.21,50.31
2023-08-24 13:00:00,10.5293690324411,14.0896823600365,15.3902900951322,13,8,Summer,13.3,47.65,49.19
2023-08-24 14:00:00,10.3348439826777,11.5411331579292,14.4064866511311,14,8,Summer,12.2,44.08,50.75
2023-08-24 15:00:00,9.65966487376686,12.1309163049376,14.3034409449365,15,8,Summer,11.4,46.74,48.2
2023-08-24 16:00:00,10.3415682737216,12.7880281723725,14.946431268357,16,8,Summer,11.0,43.23,49.42
2023-08-24 17:00:00,11.0916925498801,13.2691244271871,16.3854306995496,17,8,Summer,11.0,40.28,50.97
2023-08-24 18:00:00,13.0598377391479,15.0710944163924,18.7380932652302,18,8,Summer,13.0,38.39,53.38
2023-08-24 19:00:00,13.6508758379963,16.3912725484194,20.5816300049485,19,8,Summer,14.7,35.83,57.93
2023-08-24 20:00:00,19.9831087644102,22.3398926925228,27.9958122759344,20,8,Summer,17.1,33.12,64.38
2023-08-24 21:00:00,19.660470493635,25.5566808311958,28.0318587623158,21,8,Summer,25.7,31.91,64.46
2023-08-24 22:00:00,10.7352641702127,13.0125936877346,15.6608686691782,22,8,Summer,11.0,31.4,63.22
2023-08-24 23:00:00,12.0341237941417,14.0334979873261,17.2841199509479,23,8,Summer,11.0,30.8,64.95
2023-08-25 00:00:00,11.64990206495,13.7630071461275,17.0569692557123,0,8,Summer,11.2,29.81,67.56
2023-08-25 01:00:00,11.8805563863234,13.5080333923765,16.665791930536,1,8,Summer,11.0,28.98,69.77
2023-08-25 02:00:00,12.2049227833182,14.197505716252,17.1259711323298,2,8,Summer,11.3,27.71,74.75
2023-08-25 03:00:00,12.2684058328404,13.256291915215,17.3193430567832,3,8,Summer,10.9,26.46,78.59
2023-08-25 04:00:00,12.3334963296576,13.3291901661967,17.4798517900713,4,8,Summer,11.2,25.46,81.72
2023-08-25 05:00:00,12.6991018157767,16.5200906369933,19.2363366020428,5,8,Summer,12.2,24.67,87.56
2023-08-25 06:00:00,11.5391164984446,15.7547360354163,17.4452815369483,6,8,Summer,13.7,24.91,88.56
2023-08-25 07:00:00,11.5051030499694,15.0931124934361,16.2162288261239,7,8,Summer,13.7,25.92,89.09
2023-08-25 08:00:00,12.529115192003,15.6668816070647,17.72595699462,8,8,Summer,14.0,26.64,90.47
2023-08-25 09:00:00,13.2561592558148,16.3460784231651,19.0110223781683,9,8,Summer,13.4,26.85,95.7
2023-08-25 10:00:00,12.4726653152734,13.8681723527722,17.09679560011,10,8,Summer,13.5,32.32,80.42
2023-08-25 11:00:00,11.1142446645716,12.6576938075823,15.2146888369044,11,8,Summer,11.4,39.63,61.0
2023-08-25 12:00:00,11.6328302887153,12.8561523026222,16.4937863993018,12,8,Summer,11.1,38.69,59.27
2023-08-25 13:00:00,11.245511591415,12.8950765738805,15.9558382606224,13,8,Summer,11.1,42.69,52.87
2023-08-25 14:00:00,11.9468486102476,13.5067941483128,17.2076748173907,14,8,Summer,11.4,43.05,51.64
2023-08-25 15:00:00,11.9426609790086,12.7686203315729,15.9130233214443,15,8,Summer,11.2,40.3,54.15
2023-08-25 16:00:00,11.9089533345302,12.7705987674018,16.0201382053841,16,8,Summer,10.8,36.0,60.81
2023-08-25 17:00:00,12.4761633048817,14.5181732993526,17.2424017002377,17,8,Summer,11.6,33.09,66.66
2023-08-25 18:00:00,12.6201797478319,14.1780771839858,16.9481246905582,18,8,Summer,11.7,32.01,67.65
2023-08-25 19:00:00,12.5694105821373,15.1441204329252,17.3305835977529,19,8,Summer,13.1,30.92,74.08
2023-08-25 20:00:00,11.1773559744603,12.5643811907288,15.4997004954472,20,8,Summer,12.1,27.63,88.81
2023-08-25 21:00:00,8.90432045075982,8.68316683257373,10.846337157397,21,8,Summer,7.4,24.66,99.9
2023-08-25 22:00:00,8.35275743804224,8.21469395321983,10.1870141370445,22,8,Summer,6.4,24.21,99.9
2023-08-25 23:00:00,8.13714473090099,8.86087031746897,9.93598975770399,23,8,Summer,6.0,23.28,99.9
2023-08-26 00:00:00,8.00701569474115,9.10313650370356,9.7725669820795,0,8,Summer,6.0,23.23,99.9
2023-08-26 01:00:00,8.46049073256736,9.80430262765987,10.3573306339947,1,8,Summer,6.4,22.93,99.9
2023-08-26 02:00:00,8.06556783326247,9.70139761926206,10.7617782778006,2,8,Summer,6.5,22.01,99.9
2023-08-26 03:00:00,8.72818735785052,10.7762430781512,11.2432937766392,3,8,Summer,7.0,21.36,99.9
2023-08-26 04:00:00,8.49931697255633,10.9405205410284,11.4446438230341,4,8,Summer,7.1,21.1,99.9
2023-08-26 05:00:00,8.66086592187141,11.3383292415749,12.3511658896006,5,8,Summer,7.5,20.82,99.9
2023-08-26 06:00:00,9.79704824575094,12.8608140112589,13.282615567332,6,8,Summer,8.2,20.78,99.9
2023-08-26 07:00:00,10.6108242785879,13.5588622962056,14.5994726729931,7,8,Summer,9.7,21.93,99.9
2023-08-26 08:00:00,10.5496431091972,13.7202840849475,15.3140986203087,8,8,Summer,10.3,22.93,99.9
2023-08-26 09:00:00,8.79760374817845,10.712923082213,12.2216184591347,9,8,Summer,8.9,21.43,99.9
2023-08-26 10:00:00,9.56556193206827,12.0148217081352,13.6858063207597,10,8,Summer,8.7,20.82,99.9
2023-08-26 11:00:00,10.4181231149322,13.4286390378335,14.9305591889848,11,8,Summer,9.9,20.4,99.9
2023-08-26 12:00:00,9.9421941736269,12.4376414147165,14.495849464573,12,8,Summer,8.6,20.56,99.9
2023-08-26 13:00:00,8.9647649646391,10.6193548716305,11.8576436357126,13,8,Summer,7.8,22.55,99.9
2023-08-26 14:00:00,7.22631814239237,7.55729001720029,8.9249024754425,14,8,Summer,6.3,27.41,99.9
2023-08-26 15:00:00,7.30721917910312,7.21359886634941,8.47432218270447,15,8,Summer,6.1,30.14,98.0
2023-08-26 16:00:00,7.00778704871188,6.87192441797179,8.7089022432203,16,8,Summer,5.6,27.05,98.98
2023-08-26 17:00:00,7.12212578937236,7.20219309409273,8.99374496075388,17,8,Summer,6.3,25.48,99.9
2023-08-26 18:00:00,6.24504119932514,6.02409724833915,7.7833483857613,18,8,Summer,5.5,24.34,99.9
2023-08-26 19:00:00,6.36268170491932,5.97207195442742,8.06864986374301,19,8,Summer,5.7,23.31,99.9
2023-08-26 20:00:00,8.56600505514762,8.10335485188204,12.8369846922665,20,8,Summer,7.8,22.56,99.9
2023-08-26 21:00:00,10.3260339579782,9.85844033188472,15.4167525059249,21,8,Summer,8.7,21.08,99.9
2023-08-26 22:00:00,10.7310437681353,9.90297371390358,16.8244222701188,22,8,Summer,9.1,20.97,99.9
2023-08-26 23:00:00,4.77599510360365,4.1362122117745,5.3318373966928,23,8,Summer,4.8,18.72,99.9
2023-08-27 00:00:00,3.57193719791458,2.82338195890466,3.05282990951928,0,8,Summer,2.5,17.8,99.9
2023-08-27 01:00:00,3.38901437367428,2.72483100131455,2.90805200800292,1,8,Summer,1.9,17.81,99.9
2023-08-27 02:00:00,3.23938691081616,2.63183100500523,2.85921318272888,2,8,Summer,2.0,17.83,99.9
2023-08-27 03:00:00,3.1027040738219,2.53953454136302,2.80718741701862,3,8,Summer,2.0,17.66,99.9
2023-08-27 04:00:00,2.95315261706568,2.42990166451409,2.84611253903954,4,8,Summer,2.0,17.39,99.9
2023-08-27 05:00:00,2.8012667725264,2.42491832858769,2.76755746507664,5,8,Summer,1.9,17.4,99.9
2023-08-27 06:00:00,2.64936656483916,2.31261385856069,2.45522723194656,6,8,Summer,1.6,17.44,99.9
2023-08-27 07:00:00,2.57351321186875,2.29379135143821,2.66634780038418,7,8,Summer,1.6,17.71,99.9
2023-08-27 08:00:00,2.55803381219322,2.45960513733551,2.85407037297941,8,8,Summer,1.9,17.99,99.9
2023-08-27 09:00:00,2.69341681282001,2.39422303627755,2.77913689851409,9,8,Summer,1.8,18.47,99.9
2023-08-27 10:00:00,2.73184538110957,2.51059922547318,2.63059016403818,10,8,Summer,1.4,19.53,99.9
2023-08-27 11:00:00,2.83137466572484,2.58583872085502,3.09812604935705,11,8,Summer,1.6,20.19,99.9
2023-08-27 12:00:00,2.77135599672969,2.50766323017212,3.56048925505981,12,8,Summer,2.1,19.0,99.9
2023-08-27 13:00:00,2.63821679690925,2.57010102588284,3.19188186408914,13,8,Summer,1.9,18.59,99.9
2023-08-27 14:00:00,2.93933840680457,2.87778784239545,3.98737141059755,14,8,Summer,2.4,18.68,99.9
2023-08-27 15:00:00,2.65329424985455,2.6693842632233,3.54269342515499,15,8,Summer,2.2,18.95,99.9
2023-08-28 07:00:00,2.01248559946963,1.78384105634709,2.67465294125633,7,8,Summer,2.2,15.8,99.9
2023-08-29 09:00:00,2.2720795094594,2.22346987868171,2.85037499580339,9,8,Summer,2.1,17.9,99.9
2023-08-29 10:00:00,2.38884324264727,2.13721579002386,2.90452019973567,10,8,Summer,2.0,18.36,99.9
2023-08-29 11:00:00,2.32638958067741,2.23602478699931,2.97323577975412,11,8,Summer,2.3,17.96,99.9
2023-08-29 17:00:00,3.26146904476047,2.89749780576134,4.45164471944332,17,8,Summer,2.6,20.33,89.57
2023-08-29 18:00:00,3.45180047980133,3.04924155460404,4.65203652940053,18,8,Summer,3.0,19.15,94.3
2023-08-29 19:00:00,3.56822599864047,2.87239740392088,5.0327761126583,19,8,Summer,3.2,18.71,95.95
2023-08-29 20:00:00,3.40774504890381,2.69838073820716,5.10994739197596,20,8,Summer,2.9,18.37,97.96
2023-08-29 21:00:00,3.74051073226846,3.69025448118659,4.66920136550932,21,8,Summer,3.2,18.06,99.62
2023-08-29 22:00:00,3.60916245918342,4.05055668223012,4.89509494001621,22,8,Summer,3.2,17.59,99.9
2023-08-29 23:00:00,3.81823312401922,4.16460811412291,5.26216772084134,23,8,Summer,3.5,16.72,99.9
2023-08-30 12:00:00,6.00922655679502,5.69348621044844,7.3061559302007,12,8,Summer,4.6,28.66,79.11
2023-08-30 13:00:00,5.74388918449242,5.51467701357793,7.19128417115902,13,8,Summer,4.4,28.44,77.6
2023-08-30 14:00:00,6.1301513311863,5.89322488203797,7.54708071147304,14,8,Summer,4.2,30.95,69.49
2023-08-30 15:00:00,5.85601416953158,5.76223016231344,7.38793257664944,15,8,Summer,4.2,29.32,70.81
2023-09-01 11:00:00,6.50369931503723,5.35880084301039,7.00767398588198,11,9,Autumn,5.3,34.87,64.16
2023-09-01 12:00:00,6.44687676433792,5.54483261133711,7.26849637671691,12,9,Autumn,5.4,37.8,58.36
2023-09-01 13:00:00,5.73717213304648,5.11900700110672,6.01285642092619,13,9,Autumn,4.3,39.82,55.49
2023-09-01 14:00:00,5.37260871524591,4.66356052121524,5.54932192403314,14,9,Autumn,3.9,39.72,55.26
2023-09-01 15:00:00,5.2509332959647,4.62558664517975,5.8124882731609,15,9,Autumn,3.9,37.05,57.18
2023-09-01 16:00:00,4.55740399428167,4.5922925788891,5.5058792066066,16,9,Autumn,4.4,31.56,67.43
2023-09-01 17:00:00,4.22684906926026,4.33049644147097,5.3199236187393,17,9,Autumn,4.6,28.78,73.13
2023-09-01 18:00:00,4.55565098003608,4.44230271042784,5.29646562729511,18,9,Autumn,4.8,27.56,76.92
2023-09-01 19:00:00,4.96842567356739,5.04589143958178,6.51952703443326,19,9,Autumn,5.4,26.25,81.43
2023-09-01 20:00:00,5.32814714607323,5.48074152430212,7.41422760772735,20,9,Autumn,5.8,24.74,86.89
2023-09-01 21:00:00,5.42105242186929,5.39642329807706,7.54561488279742,21,9,Autumn,6.4,23.01,94.91
2023-09-01 22:00:00,4.93862253727128,6.31823768174287,7.21386217650965,22,9,Autumn,5.9,21.77,99.79
2023-09-01 23:00:00,4.58985213808091,6.38792203171592,6.90773407275525,23,9,Autumn,5.8,20.83,99.9
2023-09-02 00:00:00,4.65213360253112,6.28193464406326,6.84265925281091,0,9,Autumn,6.5,20.05,99.9
2023-09-02 01:00:00,4.52148156053439,6.31824488014333,6.75463087102425,1,9,Autumn,5.3,19.43,99.9
2023-09-02 02:00:00,4.85525908779759,5.9741793920721,6.66201437574625,2,9,Autumn,5.2,18.73,99.9
2023-09-02 03:00:00,4.46037669487978,6.35381180292817,6.47755138487713,3,9,Autumn,5.2,18.09,99.9
2023-09-02 04:00:00,4.48993111542901,6.70733858094814,7.08514281195763,4,9,Autumn,5.2,17.47,99.9
2023-09-02 05:00:00,4.65190227560395,6.62635938220628,7.31948952445328,5,9,Autumn,5.2,17.14,99.9
2023-09-02 06:00:00,4.6538020817701,7.13932061011531,7.59296396092358,6,9,Autumn,5.4,16.98,99.9
2023-09-02 07:00:00,5.26772820769921,7.72840431333668,8.30529425698402,7,9,Autumn,5.8,17.93,99.9
2023-09-02 08:00:00,6.2961800117966,6.81953348273264,8.26822771208417,8,9,Autumn,5.9,26.9,97.02
2023-09-02 09:00:00,6.04449317749568,6.39511067636826,8.30373056869406,9,9,Autumn,6.1,32.18,86.89
2023-09-02 10:00:00,5.8419155124009,5.68514251086746,7.73707463567639,10,9,Autumn,6.2,35.16,76.51
2023-09-02 11:00:00,5.47432811432362,5.25558957303661,6.98340611886077,11,9,Autumn,5.4,35.94,70.87
2023-09-02 12:00:00,5.85148748077166,5.70625344474491,7.09011630943969,12,9,Autumn,5.3,38.29,65.34
2023-09-02 13:00:00,5.61130435399954,5.35210421946369,6.72050763671201,13,9,Autumn,5.0,38.99,62.81
2023-09-02 14:00:00,5.51267668863624,5.53450276910448,6.70643392529046,14,9,Autumn,5.1,37.74,65.06
2023-09-02 15:00:00,5.30259323186892,5.66491618419928,6.71299520272178,15,9,Autumn,5.1,35.82,68.12
2023-09-02 16:00:00,5.39928071936482,5.40010437297915,6.72606681465544,16,9,Autumn,5.1,31.68,76.24
2023-09-02 17:00:00,5.32775794201248,5.77743910635734,7.16995328054418,17,9,Autumn,5.4,28.96,84.61
2023-09-02 18:00:00,5.74021206786083,5.81544625017078,7.10575917653129,18,9,Autumn,5.6,27.75,88.39
2023-09-02 19:00:00,5.73630358051862,5.82396906926948,7.98331845791229,19,9,Autumn,5.9,26.45,91.98
2023-09-02 20:00:00,5.91489820183022,5.4822777397324,7.39648211554533,20,9,Autumn,6.0,25.52,94.04
2023-09-02 21:00:00,6.29378075670508,6.35424054188147,8.78329532323326,21,9,Autumn,6.4,24.58,97.25
2023-09-02 22:00:00,6.1358551543346,6.41179285087891,8.72736095026538,22,9,Autumn,6.5,23.28,99.9
2023-09-02 23:00:00,6.09952612575789,6.31067469537149,9.21629739175427,23,9,Autumn,7.4,22.47,99.9
2023-09-03 00:00:00,6.11677126874479,7.46943852782612,8.45131996042115,0,9,Autumn,6.2,21.7,99.9
2023-09-03 01:00:00,5.71259607480311,8.22600954386218,9.32305838520998,1,9,Autumn,6.4,21.03,99.9
2023-09-03 02:00:00,6.45181663263721,8.59222327361923,9.61068979818751,2,9,Autumn,6.6,20.44,99.9
2023-09-03 03:00:00,6.18177625959694,9.21917635162902,9.93719811690139,3,9,Autumn,6.6,19.86,99.9
2023-09-03 04:00:00,5.90820224641636,8.76426838118347,9.44804263255113,4,9,Autumn,6.3,19.19,99.9
2023-09-03 05:00:00,6.55751355727403,9.12899753167678,9.83347205846611,5,9,Autumn,6.6,18.85,99.9
2023-09-03 06:00:00,6.29360931406728,9.36495333680181,10.4525829760399,6,9,Autumn,6.9,18.41,99.9
2023-09-03 07:00:00,7.0092839368453,10.1839669142032,11.1342471637491,7,9,Autumn,7.4,19.47,99.9
2023-09-03 08:00:00,7.81936353915485,8.95935700897073,11.1164078300393,8,9,Autumn,7.7,26.98,99.28
2023-09-03 09:00:00,7.10230639106598,7.82737116657453,9.97904723190656,9,9,Autumn,7.6,31.39,94.01
2023-09-03 10:00:00,6.50466712706385,7.33005352851419,9.55548675596829,10,9,Autumn,7.1,34.04,87.24
2023-09-03 11:00:00,6.64467239182155,6.66734799897941,8.7392359033059,11,9,Autumn,6.7,36.94,74.37
2023-09-03 12:00:00,6.34721076208177,6.70833809713022,8.31026867410005,12,9,Autumn,6.4,39.98,64.43
2023-09-03 13:00:00,6.78444722760135,7.37386168595606,9.08749961380096,13,9,Autumn,6.7,40.88,62.05
2023-09-03 14:00:00,6.70338543632224,7.15207745210053,8.86959495481012,14,9,Autumn,6.5,40.42,61.41
2023-09-03 15:00:00,6.706219347339,7.19330133969116,9.52114128944386,15,9,Autumn,6.8,37.52,66.35
2023-09-03 16:00:00,6.14867179318364,6.91224388579045,8.4694159238999,16,9,Autumn,6.5,33.48,71.7
2023-09-03 17:00:00,6.22434261320314,7.10689149011554,8.75825526340006,17,9,Autumn,7.0,30.75,79.55
2023-09-03 18:00:00,6.21266655426867,6.94171085427491,8.30775396532293,18,9,Autumn,6.1,28.85,87.0
2023-09-03 19:00:00,7.65516488434654,8.52284073330947,10.8298597174714,19,9,Autumn,9.1,27.06,93.17
2023-09-03 20:00:00,6.83383248026708,7.70905383814465,10.4928384761364,20,9,Autumn,7.1,25.79,97.18
2023-09-03 21:00:00,6.86912633457982,7.79037357677734,10.2748315836187,21,9,Autumn,8.2,24.61,99.9
2023-09-03 22:00:00,7.38499332405312,7.88365685566672,11.3054782348743,22,9,Autumn,7.9,23.79,99.9
2023-09-03 23:00:00,6.7243281887576,7.62979921567397,10.1137588605766,23,9,Autumn,6.9,23.02,99.9
2023-09-04 00:00:00,6.34342812093974,9.11923104047474,9.96949211628887,0,9,Autumn,6.9,22.06,99.9
2023-09-04 01:00:00,7.3281441163958,9.90445349541981,11.281756727515,1,9,Autumn,7.7,21.53,99.9
2023-09-04 02:00:00,6.9935071707749,10.0478850125014,11.2088405929169,2,9,Autumn,7.5,20.66,99.9
