date,microsensor_pm25,hourofday,monthofyear,season,reference_pm25,temperature,humidity
2023-04-17 19:00:00,8.19968326275321,19,4,Spring,5.0,14.63,93.3
2023-04-17 20:00:00,9.44661651043682,20,4,Spring,6.9,13.92,96.67
2023-04-17 21:00:00,10.6516245490597,21,4,Spring,7.0,13.36,98.26
2023-04-17 22:00:00,12.8255432877014,22,4,Spring,8.5,12.47,99.9
2023-04-17 23:00:00,13.37490251267,23,4,Spring,8.6,11.86,99.9
2023-04-18 00:00:00,10.3663946673424,0,4,Spring,7.5,11.73,99.9
2023-04-18 01:00:00,11.9670123427694,1,4,Spring,7.7,11.8,99.9
2023-04-18 02:00:00,12.6444889097508,2,4,Spring,8.4,11.62,99.9
2023-04-18 03:00:00,11.4326475237692,3,4,Spring,7.8,10.9,99.9
2023-04-18 04:00:00,11.9512025528531,4,4,Spring,8.0,10.52,99.9
2023-04-18 05:00:00,8.74136045764451,5,4,Spring,6.3,10.38,99.9
2023-04-18 06:00:00,8.31162755524993,6,4,Spring,6.3,10.75,99.9
2023-04-18 07:00:00,8.42441533086504,7,4,Spring,6.7,11.17,99.9
2023-04-18 08:00:00,9.50337787796638,8,4,Spring,7.2,13.59,97.78
2023-04-18 09:00:00,9.32504641639147,9,4,Spring,7.1,18.87,83.07
2023-04-18 10:00:00,10.7780717394621,10,4,Spring,7.9,19.72,74.73
2023-04-18 11:00:00,10.5906133279695,11,4,Spring,7.6,20.34,69.08
2023-04-18 12:00:00,8.0781883954919,12,4,Spring,5.5,21.55,62.15
2023-04-18 13:00:00,8.57151702720652,13,4,Spring,5.7,22.3,62.26
2023-04-18 14:00:00,8.9904898930441,14,4,Spring,5.8,21.99,66.42
2023-04-18 15:00:00,8.01951095768763,15,4,Spring,5.5,21.47,64.8
2023-04-18 16:00:00,5.95065442223842,16,4,Spring,3.4,20.9,60.01
2023-04-18 17:00:00,5.25383266475515,17,4,Spring,3.2,15.75,92.8
2023-04-18 18:00:00,6.15555906808343,18,4,Spring,3.4,15.91,94.11
2023-04-18 19:00:00,7.50518344781893,19,4,Spring,4.5,15.23,96.03
2023-04-18 20:00:00,7.74243764587579,20,4,Spring,4.3,13.63,99.9
2023-04-18 21:00:00,9.50830729426311,21,4,Spring,5.1,12.98,99.9
2023-04-18 22:00:00,12.3420999247065,22,4,Spring,6.4,11.68,99.9
2023-04-18 23:00:00,9.82910386140862,23,4,Spring,5.8,10.91,99.9
2023-04-19 00:00:00,10.8925903884093,0,4,Spring,5.4,9.83,99.9
2023-04-19 01:00:00,11.3098693185359,1,4,Spring,5.8,9.21,99.9
2023-04-19 02:00:00,11.4494473860726,2,4,Spring,6.1,8.68,99.9
2023-04-19 03:00:00,9.26721271187518,3,4,Spring,5.2,8.38,99.9
2023-04-19 04:00:00,9.21860200309154,4,4,Spring,5.1,7.45,99.9
2023-04-19 05:00:00,10.9014944204753,5,4,Spring,6.2,7.14,99.9
2023-04-19 06:00:00,11.3849480935063,6,4,Spring,6.2,7.7,99.9
2023-04-19 07:00:00,9.24980106307969,7,4,Spring,8.6,12.02,99.9
2023-04-19 08:00:00,9.44965307687331,8,4,Spring,6.7,18.15,93.11
2023-04-19 09:00:00,9.6692799406976,9,4,Spring,7.7,21.47,73.16
2023-04-19 10:00:00,8.08565101821234,10,4,Spring,6.4,22.32,62.84
2023-04-19 11:00:00,9.68775999233044,11,4,Spring,6.6,22.44,62.15
2023-04-19 12:00:00,9.11117200094307,12,4,Spring,6.5,24.0,57.79
2023-04-19 13:00:00,8.66328170481283,13,4,Spring,6.2,25.41,51.87
2023-04-19 14:00:00,7.12629868722891,14,4,Spring,4.8,26.05,45.87
2023-04-19 15:00:00,6.96669416579053,15,4,Spring,4.9,25.89,45.61
2023-04-19 16:00:00,6.64821113834465,16,4,Spring,4.4,25.5,43.96
2023-04-19 17:00:00,6.38846868758129,17,4,Spring,4.0,21.96,48.62
2023-04-19 18:00:00,6.97686937208418,18,4,Spring,4.8,20.67,54.88
2023-04-19 19:00:00,7.18441787475519,19,4,Spring,5.1,18.45,62.8
2023-04-19 20:00:00,9.0065263989897,20,4,Spring,6.1,16.84,71.72
2023-04-19 21:00:00,8.38313672249576,21,4,Spring,5.9,16.11,77.99
2023-04-19 22:00:00,9.07561780810142,22,4,Spring,6.5,14.03,90.45
2023-04-19 23:00:00,11.0353122562125,23,4,Spring,7.6,12.69,97.85
2023-04-20 00:00:00,12.5823758041205,0,4,Spring,8.4,11.6,99.9
2023-04-20 01:00:00,11.505160323316,1,4,Spring,7.1,10.57,99.9
2023-04-20 02:00:00,10.1970760204342,2,4,Spring,6.7,9.73,99.9
2023-04-20 03:00:00,11.1071289522471,3,4,Spring,6.9,9.15,99.9
2023-04-20 04:00:00,11.2014166019836,4,4,Spring,7.0,9.12,99.9
2023-04-20 05:00:00,12.4566448218556,5,4,Spring,7.7,9.38,99.9
2023-04-20 06:00:00,12.1698600218302,6,4,Spring,8.0,10.6,99.9
2023-04-20 07:00:00,13.2843286218698,7,4,Spring,10.0,12.07,99.9
2023-04-20 08:00:00,16.2100027957287,8,4,Spring,10.7,11.44,99.9
2023-04-20 09:00:00,14.4641617714347,9,4,Spring,11.1,11.87,99.9
2023-04-20 10:00:00,13.4270240113238,10,4,Spring,9.5,18.53,93.73
2023-04-20 11:00:00,10.7812650540792,11,4,Spring,8.2,17.14,92.37
2023-04-20 12:00:00,12.5136690582065,12,4,Spring,7.2,14.11,99.9
2023-04-20 13:00:00,13.8532113571751,13,4,Spring,8.6,15.54,99.9
2023-04-20 14:00:00,18.0036386380688,14,4,Spring,11.8,15.09,99.9
2023-04-20 15:00:00,12.7318839861609,15,4,Spring,8.9,16.13,98.46
2023-04-20 16:00:00,8.51378339820787,16,4,Spring,5.7,15.91,97.09
2023-04-20 17:00:00,8.29769674056955,17,4,Spring,5.3,14.31,99.44
2023-04-20 18:00:00,8.5899307676009,18,4,Spring,5.7,12.73,99.9
2023-04-20 19:00:00,7.59097504575883,19,4,Spring,4.9,12.05,99.9
2023-04-20 20:00:00,10.9655173602482,20,4,Spring,5.9,11.54,99.9
2023-04-20 21:00:00,12.9601306785062,21,4,Spring,7.4,11.43,99.9
2023-04-20 22:00:00,12.2011434665002,22,4,Spring,7.0,11.24,99.9
2023-04-20 23:00:00,13.2965049429659,23,4,Spring,7.5,10.73,99.9
2023-04-21 00:00:00,14.2075657806609,0,4,Spring,7.8,10.59,99.9
2023-04-21 01:00:00,12.4551148640699,1,4,Spring,7.5,10.31,99.9
2023-04-21 02:00:00,11.6875978466848,2,4,Spring,6.8,10.31,99.9
2023-04-21 03:00:00,16.1454391035535,3,4,Spring,8.7,9.83,99.9
2023-04-21 04:00:00,22.3133324463153,4,4,Spring,12.9,9.26,99.9
2023-04-21 05:00:00,27.9456833422316,5,4,Spring,15.5,9.1,99.9
2023-04-21 06:00:00,23.448896259933,6,4,Spring,14.5,9.42,99.9
2023-04-21 07:00:00,18.2985633789412,7,4,Spring,12.1,11.66,99.9
2023-04-21 08:00:00,9.21949663543557,8,4,Spring,7.4,15.61,97.98
2023-04-21 09:00:00,5.08371028387626,9,4,Spring,4.1,18.86,91.2
2023-04-21 10:00:00,4.89869580422991,10,4,Spring,3.6,17.48,92.86
2023-04-21 11:00:00,5.81028190453648,11,4,Spring,4.1,20.09,86.2
2023-04-21 12:00:00,6.82595224097551,12,4,Spring,4.6,20.99,80.66
2023-04-21 13:00:00,5.97140389749062,13,4,Spring,4.5,23.06,67.79
2023-04-21 14:00:00,5.24367827006673,14,4,Spring,3.5,23.85,49.82
2023-04-21 15:00:00,5.45506287606966,15,4,Spring,3.6,24.45,47.06
2023-04-21 16:00:00,5.84705733940376,16,4,Spring,3.9,22.98,49.21
2023-04-21 17:00:00,6.0296075063115,17,4,Spring,4.2,21.41,53.85
2023-04-21 18:00:00,6.832248369438,18,4,Spring,4.6,20.3,57.55
2023-04-21 19:00:00,7.15025163112689,19,4,Spring,5.5,19.24,60.5
2023-04-21 20:00:00,6.3826882003595,20,4,Spring,4.8,18.73,62.2
2023-04-21 21:00:00,5.95643996812686,21,4,Spring,4.3,18.16,64.04
2023-04-21 22:00:00,5.98418849056689,22,4,Spring,4.6,17.73,65.78
2023-04-21 23:00:00,5.50124535706312,23,4,Spring,4.2,17.43,66.38
2023-04-22 00:00:00,5.38635751462035,0,4,Spring,4.1,16.54,69.93
2023-04-22 01:00:00,5.30703031467178,1,4,Spring,4.2,16.39,70.48
2023-04-22 02:00:00,5.50200045384888,2,4,Spring,4.4,15.19,78.13
2023-04-22 03:00:00,6.06715275690377,3,4,Spring,4.5,14.59,83.62
2023-04-22 04:00:00,13.4825762437044,4,4,Spring,8.7,12.96,98.59
2023-04-22 05:00:00,16.1811575424162,5,4,Spring,10.8,12.43,99.9
2023-04-22 06:00:00,20.4560870032636,6,4,Spring,12.4,12.54,99.9
2023-04-22 07:00:00,13.919985759924,7,4,Spring,10.3,14.12,99.57
2023-04-22 08:00:00,11.6471054319583,8,4,Spring,9.6,15.51,97.67
2023-04-22 09:00:00,13.5730062530107,9,4,Spring,9.7,15.01,99.67
2023-04-22 10:00:00,11.3982991254636,10,4,Spring,9.3,17.31,96.77
2023-04-22 11:00:00,8.86439754761057,11,4,Spring,7.1,21.38,80.77
2023-04-22 12:00:00,5.98992206227059,12,4,Spring,4.5,25.15,53.47
2023-04-22 13:00:00,6.7495651072438,13,4,Spring,4.7,23.94,52.53
2023-04-22 14:00:00,6.4235995626689,14,4,Spring,4.7,23.65,53.03
2023-04-22 15:00:00,6.21506122881169,15,4,Spring,4.9,22.06,54.26
2023-04-22 16:00:00,6.18105035335164,16,4,Spring,5.4,20.5,57.04
2023-04-22 17:00:00,5.91922225593809,17,4,Spring,5.4,19.84,60.79
2023-04-22 18:00:00,6.76668298921803,18,4,Spring,5.9,18.78,66.12
2023-04-22 19:00:00,6.9778196714166,19,4,Spring,6.9,17.84,72.37
2023-04-22 20:00:00,9.1999575955223,20,4,Spring,8.3,17.09,77.54
2023-04-22 21:00:00,8.62627170095145,21,4,Spring,8.0,16.75,82.67
2023-04-22 22:00:00,10.7970669468113,22,4,Spring,9.4,16.2,90.11
2023-04-22 23:00:00,10.7766903780041,23,4,Spring,10.1,15.97,92.83
2023-04-23 00:00:00,6.9904697360593,0,4,Spring,5.0,13.83,99.73
2023-04-23 01:00:00,12.1531138364839,1,4,Spring,5.8,12.66,99.9
2023-04-23 02:00:00,18.0653169961566,2,4,Spring,10.7,12.62,99.9
2023-04-23 03:00:00,13.1542304503329,3,4,Spring,7.6,12.54,99.9
2023-04-23 04:00:00,13.5740565681689,4,4,Spring,7.8,12.35,99.9
2023-04-23 05:00:00,14.9591356906764,5,4,Spring,8.3,12.12,99.9
2023-04-23 06:00:00,16.8215331848773,6,4,Spring,9.2,12.34,99.9
2023-04-23 07:00:00,18.5046994281724,7,4,Spring,10.7,13.33,99.9
2023-04-23 08:00:00,14.1947410604295,8,4,Spring,10.1,19.15,97.19
2023-04-23 09:00:00,11.7374889246576,9,4,Spring,9.3,21.88,91.61
2023-04-23 10:00:00,9.88335059072787,10,4,Spring,7.8,22.53,83.93
2023-04-23 11:00:00,7.65431540436493,11,4,Spring,6.3,22.93,77.86
2023-04-23 12:00:00,8.07508180155065,12,4,Spring,6.2,22.6,75.65
2023-04-23 13:00:00,7.53151376114893,13,4,Spring,6.0,22.23,76.48
2023-04-23 14:00:00,6.73799426090465,14,4,Spring,5.4,21.3,77.02
2023-04-23 15:00:00,5.52182576551611,15,4,Spring,4.0,22.64,64.18
2023-04-23 16:00:00,4.01438892674074,16,4,Spring,3.3,17.59,82.95
2023-04-23 17:00:00,2.72551146054425,17,4,Spring,1.4,13.22,99.9
2023-04-23 18:00:00,3.49787229662267,18,4,Spring,2.5,12.66,99.9
2023-04-23 19:00:00,4.00830629701983,19,4,Spring,2.7,12.17,99.9
2023-04-23 20:00:00,6.61428282005363,20,4,Spring,4.1,11.81,99.9
2023-04-23 21:00:00,7.39754320353835,21,4,Spring,4.7,11.52,99.9
2023-04-23 22:00:00,7.54593649434087,22,4,Spring,4.5,11.26,99.9
2023-04-23 23:00:00,8.33633109580105,23,4,Spring,4.9,11.28,99.9
2023-04-24 00:00:00,6.74291437069079,0,4,Spring,4.4,11.39,99.9
2023-04-24 01:00:00,4.02695247639291,1,4,Spring,2.6,11.37,99.9
2023-04-24 02:00:00,2.90707564058344,2,4,Spring,2.3,11.29,99.9
2023-04-24 03:00:00,2.34463412137268,3,4,Spring,1.7,10.89,99.9
2023-04-24 04:00:00,2.7582036865579,4,4,Spring,2.1,10.92,99.9
2023-04-24 05:00:00,2.87650708130548,5,4,Spring,2.2,10.78,99.9
2023-04-24 06:00:00,4.29043798589438,6,4,Spring,3.0,10.93,99.9
2023-04-24 07:00:00,9.09082852630087,7,4,Spring,6.8,11.33,99.9
2023-04-24 08:00:00,6.02193154256848,8,4,Spring,4.5,12.01,99.9
2023-04-24 09:00:00,6.76886362441327,9,4,Spring,5.7,13.33,99.9
2023-04-24 10:00:00,3.57662263569834,10,4,Spring,2.9,19.86,94.28
2023-04-24 11:00:00,3.62721561300011,11,4,Spring,2.1,20.28,84.66
2023-04-24 12:00:00,3.81631912348597,12,4,Spring,2.3,19.86,81.36
2023-04-24 13:00:00,3.50516408772452,13,4,Spring,2.0,20.89,64.26
2023-04-24 14:00:00,3.61726951245251,14,4,Spring,2.1,22.2,52.02
2023-04-24 15:00:00,3.84753661548373,15,4,Spring,2.5,23.27,46.9
2023-04-24 16:00:00,3.97115724461892,16,4,Spring,2.8,22.61,45.96
2023-04-24 17:00:00,4.01802438950464,17,4,Spring,3.2,20.2,51.54
2023-04-24 18:00:00,3.95692899077453,18,4,Spring,2.9,18.66,57.53
2023-04-24 19:00:00,4.06615979784363,19,4,Spring,3.2,16.98,62.74
2023-04-24 20:00:00,4.52692540452447,20,4,Spring,3.6,16.13,69.27
2023-04-24 21:00:00,5.05359204388709,21,4,Spring,4.0,15.55,74.64
2023-04-24 22:00:00,5.14309852865237,22,4,Spring,4.3,15.03,79.99
2023-04-24 23:00:00,6.2848425133385,23,4,Spring,5.1,14.45,90.51
2023-04-25 00:00:00,5.90164048723936,0,4,Spring,5.0,14.04,94.92
2023-04-25 01:00:00,5.94777850396582,1,4,Spring,4.7,13.47,97.9
2023-04-25 02:00:00,6.13283887059726,2,4,Spring,4.7,13.11,99.53
2023-04-25 03:00:00,6.0109540503835,3,4,Spring,4.7,12.44,99.9
2023-04-25 04:00:00,7.01126171530936,4,4,Spring,5.3,12.26,99.9
2023-04-25 05:00:00,7.4570276638231,5,4,Spring,6.7,12.52,97.8
2023-04-25 06:00:00,8.30746590504863,6,4,Spring,7.3,12.81,95.45
2023-04-25 07:00:00,7.96216395247312,7,4,Spring,7.4,13.24,95.5
2023-04-25 08:00:00,8.3469344800239,8,4,Spring,7.7,13.76,95.39
2023-04-25 09:00:00,8.56897961572867,9,4,Spring,8.2,15.37,91.03
2023-04-25 10:00:00,7.71978979607229,10,4,Spring,7.2,16.94,81.65
2023-04-25 11:00:00,7.13840955481209,11,4,Spring,6.3,17.07,73.05
2023-04-25 12:00:00,7.30708286837826,12,4,Spring,6.3,18.3,64.28
2023-04-25 13:00:00,7.70161741867792,13,4,Spring,6.6,19.23,61.25
2023-04-25 14:00:00,6.68722817053508,14,4,Spring,5.9,19.92,53.64
2023-04-25 15:00:00,6.46684825429619,15,4,Spring,5.9,20.71,48.23
2023-04-25 16:00:00,6.3090240600695,16,4,Spring,5.1,20.74,44.18
2023-04-25 17:00:00,5.59811509910248,17,4,Spring,5.0,18.06,51.31
2023-04-25 18:00:00,5.33937237114717,18,4,Spring,4.9,16.67,55.67
2023-04-25 19:00:00,6.05840709744282,19,4,Spring,5.1,14.91,61.48
2023-04-25 20:00:00,6.57193106548849,20,4,Spring,5.3,13.37,67.71
2023-04-25 21:00:00,7.66481939501048,21,4,Spring,6.4,12.49,78.01
2023-04-25 22:00:00,11.3084885852385,22,4,Spring,8.8,11.47,91.03
2023-04-25 23:00:00,8.20033889760144,23,4,Spring,6.8,10.15,96.3
2023-04-26 00:00:00,8.17811441717337,0,4,Spring,6.5,9.01,99.59
2023-04-26 01:00:00,9.38019265486738,1,4,Spring,6.5,8.03,99.9
2023-04-26 02:00:00,9.17661653713491,2,4,Spring,6.6,7.58,99.9
2023-04-26 03:00:00,9.02057113606379,3,4,Spring,6.2,6.95,99.9
2023-04-26 04:00:00,9.21546440109115,4,4,Spring,6.4,6.13,99.9
2023-04-26 05:00:00,9.05831737814235,5,4,Spring,6.7,5.63,99.9
2023-04-26 06:00:00,10.3258128998688,6,4,Spring,8.5,6.8,99.9
2023-04-26 07:00:00,10.5111002468023,7,4,Spring,8.9,9.74,99.65
2023-04-26 08:00:00,8.73759854458893,8,4,Spring,8.0,14.55,87.27
2023-04-26 09:00:00,7.67199362552855,9,4,Spring,6.7,21.15,54.25
2023-04-26 10:00:00,6.46053744637966,10,4,Spring,6.0,21.49,47.5
2023-04-26 11:00:00,6.83524072891457,11,4,Spring,5.7,22.58,44.18
2023-04-26 12:00:00,5.72210191492824,12,4,Spring,4.6,22.42,40.75
2023-04-26 13:00:00,4.36646855339762,13,4,Spring,3.4,23.48,32.77
2023-04-26 14:00:00,4.53172523581919,14,4,Spring,4.0,25.32,29.99
2023-04-26 15:00:00,3.6406519364058,15,4,Spring,2.7,25.47,27.3
2023-04-26 16:00:00,3.33317642085625,16,4,Spring,2.2,23.1,34.94
2023-04-26 17:00:00,4.40468896183919,17,4,Spring,2.8,21.99,41.2
2023-04-26 18:00:00,5.59319081245005,18,4,Spring,5.0,20.49,45.17
2023-04-26 19:00:00,5.69202917148914,19,4,Spring,5.0,19.32,48.88
2023-04-26 20:00:00,5.9368260290997,20,4,Spring,5.7,17.84,55.52
2023-04-26 21:00:00,7.23704203414388,21,4,Spring,6.2,16.46,64.47
2023-04-26 22:00:00,6.61940750030941,22,4,Spring,5.6,15.4,75.7
2023-04-26 23:00:00,6.8817855944276,23,4,Spring,5.4,14.88,85.78
2023-04-27 00:00:00,6.6560549051755,0,4,Spring,5.1,14.35,91.55
2023-04-27 01:00:00,5.7978946442717,1,4,Spring,4.8,13.07,95.53
2023-04-27 02:00:00,5.75135825071339,2,4,Spring,4.5,11.86,99.2
2023-04-27 03:00:00,5.541407709009,3,4,Spring,4.5,10.97,99.9
2023-04-27 04:00:00,6.72264994908547,4,4,Spring,4.7,10.12,99.9
2023-04-27 05:00:00,6.78593090801291,5,4,Spring,5.0,9.45,99.9
2023-04-27 06:00:00,7.52182980927853,6,4,Spring,6.0,10.0,99.9
2023-04-27 07:00:00,8.74798566454311,7,4,Spring,8.2,13.28,98.45
2023-04-27 08:00:00,5.79187034099964,8,4,Spring,6.1,17.82,85.87
2023-04-27 09:00:00,4.81298602436382,9,4,Spring,4.4,25.41,49.32
2023-04-27 10:00:00,4.50797681516552,10,4,Spring,3.9,25.32,43.53
2023-04-27 11:00:00,4.29291002221476,11,4,Spring,3.3,23.94,45.8
2023-04-27 12:00:00,4.29158836214073,12,4,Spring,2.5,25.46,42.13
2023-04-27 13:00:00,4.19271806668123,13,4,Spring,2.6,25.5,44.31
2023-04-27 14:00:00,4.05840829322,14,4,Spring,3.2,26.58,41.51
2023-04-27 15:00:00,3.7102160321352,15,4,Spring,2.3,27.0,39.89
2023-04-27 16:00:00,3.8671097938502,16,4,Spring,2.4,26.98,41.82
2023-04-27 17:00:00,3.97529715753706,17,4,Spring,2.4,24.88,45.92
2023-04-27 18:00:00,4.51188219102126,18,4,Spring,3.0,23.03,49.99
2023-04-27 19:00:00,5.1020314160065,19,4,Spring,3.7,20.72,58.6
2023-04-27 20:00:00,6.49424519198424,20,4,Spring,4.8,18.31,70.9
2023-04-27 21:00:00,7.88592873787707,21,4,Spring,5.8,16.98,87.24
2023-04-27 22:00:00,7.61998859432513,22,4,Spring,6.3,16.92,92.57
2023-04-27 23:00:00,6.88584115143983,23,4,Spring,4.8,16.99,93.1
2023-04-28 00:00:00,9.29101235791472,0,4,Spring,6.6,15.66,97.95
2023-04-28 01:00:00,8.3144821174267,1,4,Spring,5.8,15.3,99.85
2023-04-28 02:00:00,6.21466739315995,2,4,Spring,4.5,14.79,99.81
2023-04-28 03:00:00,6.79741431071857,3,4,Spring,4.7,13.88,99.9
2023-04-28 04:00:00,7.48225182803783,4,4,Spring,4.8,12.96,99.9
2023-04-28 05:00:00,8.01923749978289,5,4,Spring,5.5,13.19,99.9
2023-04-28 06:00:00,8.74199446801706,6,4,Spring,6.8,14.38,99.9
2023-04-28 07:00:00,8.67420081971108,7,4,Spring,7.1,16.92,98.38
2023-04-28 08:00:00,7.60459385381505,8,4,Spring,7.2,21.28,89.13
2023-04-28 09:00:00,6.93303210684115,9,4,Spring,6.2,24.04,72.8
2023-04-28 10:00:00,6.61514262935362,10,4,Spring,5.3,24.81,67.76
2023-04-28 11:00:00,5.77765748533617,11,4,Spring,4.9,27.2,61.35
2023-04-28 12:00:00,6.04068423299403,12,4,Spring,4.8,28.11,60.0
2023-04-28 13:00:00,6.68532270781469,13,4,Spring,4.8,29.23,56.67
2023-04-28 14:00:00,6.23011484821293,14,4,Spring,5.3,29.86,56.58
2023-04-28 15:00:00,6.27634495281489,15,4,Spring,5.5,28.91,56.76
2023-04-28 16:00:00,6.70709100117657,16,4,Spring,5.5,26.54,63.19
2023-04-28 17:00:00,7.21841100274909,17,4,Spring,5.6,25.49,67.03
2023-04-28 18:00:00,8.04910172519065,18,4,Spring,5.8,23.75,71.76
2023-04-28 19:00:00,9.07343367000442,19,4,Spring,6.8,22.18,79.54
2023-04-28 20:00:00,9.30704723393496,20,4,Spring,7.5,21.71,84.83
2023-04-28 21:00:00,9.11873657999563,21,4,Spring,6.4,20.15,95.24
2023-04-28 22:00:00,11.8027061333641,22,4,Spring,6.0,18.11,99.9
2023-04-28 23:00:00,11.7229879603235,23,4,Spring,6.0,17.8,99.9
2023-04-29 00:00:00,11.7541407053766,0,4,Spring,5.6,17.17,99.9
2023-04-29 01:00:00,9.69738667302426,1,4,Spring,5.4,17.0,99.9
2023-04-29 02:00:00,9.00506180390455,2,4,Spring,5.1,16.93,99.9
2023-04-29 03:00:00,8.30907089860888,3,4,Spring,4.7,16.69,99.9
2023-04-29 04:00:00,7.13376141958659,4,4,Spring,4.6,15.88,99.9
2023-04-29 05:00:00,5.57160717517064,5,4,Spring,3.3,15.08,99.9
2023-04-29 06:00:00,6.08140789562705,6,4,Spring,3.2,15.19,99.9
2023-04-29 07:00:00,8.62989743782579,7,4,Spring,4.0,16.24,99.9
2023-04-29 08:00:00,12.1177827442039,8,4,Spring,5.7,17.27,99.9
2023-04-29 09:00:00,8.76345141862804,9,4,Spring,5.4,20.5,99.77
2023-04-29 10:00:00,5.73737915338956,10,4,Spring,3.1,23.32,97.99
2023-04-29 11:00:00,8.30062558597244,11,4,Spring,4.3,20.91,99.9
2023-04-29 12:00:00,8.06611522456922,12,4,Spring,4.4,22.52,99.26
2023-04-29 13:00:00,6.65263366298429,13,4,Spring,3.5,22.79,98.01
2023-04-29 14:00:00,5.8608543695643,14,4,Spring,3.2,20.85,99.81
2023-04-29 15:00:00,5.88489874726468,15,4,Spring,3.0,20.3,99.9
2023-04-29 16:00:00,6.49907884118659,16,4,Spring,3.4,21.25,99.9
2023-04-29 17:00:00,4.53325729333172,17,4,Spring,2.6,19.93,99.73
2023-04-29 18:00:00,4.82039182758778,18,4,Spring,2.6,19.29,99.9
2023-04-29 19:00:00,6.16021210881902,19,4,Spring,3.3,18.42,99.9
2023-04-29 20:00:00,7.21345642881177,20,4,Spring,4.0,17.87,99.9
2023-04-29 21:00:00,9.63367241258132,21,4,Spring,5.1,17.29,99.9
2023-04-29 22:00:00,11.1789494037776,22,4,Spring,6.1,16.66,99.9
2023-04-29 23:00:00,12.7824783533733,23,4,Spring,7.8,15.88,99.9
2023-04-30 00:00:00,9.45614253453189,0,4,Spring,5.6,15.27,99.9
2023-04-30 01:00:00,10.1714147923573,1,4,Spring,6.4,14.65,99.9
2023-04-30 02:00:00,9.00694376180054,2,4,Spring,5.4,14.72,99.9
2023-04-30 03:00:00,9.51070446913899,3,4,Spring,5.3,14.97,99.9
2023-04-30 04:00:00,7.44028938273785,4,4,Spring,4.8,14.83,99.9
2023-04-30 05:00:00,8.53718531758009,5,4,Spring,4.9,14.81,99.9
2023-04-30 06:00:00,8.84538238921753,6,4,Spring,5.4,15.02,99.9
2023-04-30 07:00:00,10.0267041791532,7,4,Spring,5.8,16.1,99.9
2023-04-30 08:00:00,11.8603565698438,8,4,Spring,6.8,15.92,99.9
2023-04-30 09:00:00,12.7407443084879,9,4,Spring,7.2,16.47,99.9
2023-04-30 10:00:00,13.8891115319174,10,4,Spring,7.4,16.93,99.9
2023-04-30 11:00:00,13.5009119423061,11,4,Spring,7.9,15.66,99.9
2023-04-30 12:00:00,14.352305203108,12,4,Spring,8.5,15.68,99.9
2023-04-30 13:00:00,17.017748940088,13,4,Spring,9.7,15.72,99.9
2023-04-30 14:00:00,16.1174886494753,14,4,Spring,10.1,15.95,99.9
2023-04-30 15:00:00,16.8985174353499,15,4,Spring,9.8,16.29,99.9
2023-04-30 16:00:00,17.8244745497117,16,4,Spring,10.7,16.05,99.9
2023-04-30 17:00:00,16.920840067503,17,4,Spring,9.6,16.54,99.9
2023-04-30 18:00:00,16.5571552888224,18,4,Spring,9.9,17.07,99.9
2023-04-30 19:00:00,19.7792497667834,19,4,Spring,11.6,15.73,99.9
2023-04-30 20:00:00,20.8177674718237,20,4,Spring,12.1,15.03,99.9
2023-04-30 21:00:00,21.5589849437212,21,4,Spring,12.4,14.47,99.9
2023-04-30 22:00:00,24.0517309537805,22,4,Spring,14.0,14.14,99.9
2023-04-30 23:00:00,23.7880951381773,23,4,Spring,14.2,14.1,99.9
2023-05-01 00:00:00,23.8020747459308,0,5,Spring,14.2,14.08,99.9
2023-05-01 01:00:00,24.4822322500595,1,5,Spring,14.7,13.96,99.9
2023-05-01 02:00:00,26.2689263600947,2,5,Spring,15.6,13.77,99.9
2023-05-01 03:00:00,25.2239673261652,3,5,Spring,14.4,13.17,99.9
2023-05-01 04:00:00,27.5791337667329,4,5,Spring,16.0,13.04,99.9
2023-05-01 05:00:00,26.5279152503905,5,5,Spring,15.7,13.16,99.9
2023-05-01 06:00:00,25.383303016647,6,5,Spring,15.3,13.61,99.9
2023-05-01 07:00:00,24.4088799779353,7,5,Spring,14.8,14.25,99.9
2023-05-01 08:00:00,20.1254557643418,8,5,Spring,12.6,15.04,99.9
2023-05-01 09:00:00,16.0530476699354,9,5,Spring,10.5,15.45,99.9
2023-05-01 10:00:00,8.49542495194053,10,5,Spring,5.9,13.75,99.9
2023-05-01 11:00:00,8.83013891432168,11,5,Spring,5.3,14.27,99.9
2023-05-01 12:00:00,10.4749109883461,12,5,Spring,5.4,18.58,99.82
2023-05-01 13:00:00,9.24510800044351,13,5,Spring,5.7,17.23,99.9
2023-05-01 14:00:00,9.05874427713048,14,5,Spring,6.2,16.51,99.9
2023-05-01 15:00:00,5.10698301669626,15,5,Spring,3.3,14.34,99.9
2023-05-01 16:00:00,5.19450360237624,16,5,Spring,3.0,15.21,99.9
2023-05-01 17:00:00,6.79165842477262,17,5,Spring,4.3,15.1,99.9
2023-05-01 18:00:00,6.80342017139051,18,5,Spring,4.4,15.48,99.9
2023-05-01 19:00:00,7.35631384135113,19,5,Spring,4.4,13.7,99.9
2023-05-01 20:00:00,8.16661374735164,20,5,Spring,5.0,12.98,99.9
2023-05-01 21:00:00,8.76495696404745,21,5,Spring,5.8,12.7,99.9
2023-05-01 22:00:00,10.190768066665,22,5,Spring,6.0,12.4,99.9
