date,microsensor_pm25,hourofday,monthofyear,season,reference_pm25
2023-04-19 12:00,9.11117200094307,12,4,Spring,6.5
2023-04-19 13:00,8.66328170481283,13,4,Spring,6.2
2023-04-19 14:00,7.12629868722891,14,4,Spring,4.8
2023-04-19 15:00,6.96669416579053,15,4,Spring,4.9
2023-04-19 16:00,6.64821113834465,16,4,Spring,4.4
2023-04-19 17:00,6.38846868758129,17,4,Spring,4.0
2023-04-19 18:00,6.97686937208418,18,4,Spring,4.8
2023-04-19 19:00,7.18441787475519,19,4,Spring,5.1
2023-04-19 20:00,9.0065263989897,20,4,Spring,6.1
2023-04-19 21:00,8.38313672249576,21,4,Spring,5.9
2023-04-19 22:00,9.07561780810142,22,4,Spring,6.5
2023-04-19 23:00,11.0353122562125,23,4,Spring,7.6
2023-04-20 00:00,12.5823758041205,0,4,Spring,8.4
2023-04-20 01:00,11.505160323316,1,4,Spring,7.1
2023-04-20 02:00,10.1970760204342,2,4,Spring,6.7
2023-04-20 03:00,11.1071289522471,3,4,Spring,6.9
2023-04-20 04:00,11.2014166019836,4,4,Spring,7.0
2023-04-20 05:00,12.4566448218556,5,4,Spring,7.7
2023-04-20 06:00,12.1698600218302,6,4,Spring,8.0
2023-04-20 07:00,13.2843286218698,7,4,Spring,10.0
2023-04-20 08:00,16.2100027957287,8,4,Spring,10.7
2023-04-20 09:00,14.4641617714347,9,4,Spring,11.1
2023-04-20 10:00,13.4270240113238,10,4,Spring,9.5
2023-04-20 11:00,10.7812650540792,11,4,Spring,8.2
2023-04-20 12:00,12.5136690582065,12,4,Spring,7.2
2023-04-20 13:00,13.8532113571751,13,4,Spring,8.6
2023-04-20 14:00,18.0036386380688,14,4,Spring,11.8
2023-04-20 15:00,12.7318839861609,15,4,Spring,8.9
2023-04-20 16:00,8.51378339820787,16,4,Spring,5.7
2023-04-20 17:00,8.29769674056955,17,4,Spring,5.3
2023-04-20 18:00,8.5899307676009,18,4,Spring,5.7
2023-04-20 19:00,7.59097504575883,19,4,Spring,4.9
2023-04-20 20:00,10.9655173602482,20,4,Spring,5.9
2023-04-20 21:00,12.9601306785062,21,4,Spring,7.4
2023-04-20 22:00,12.2011434665002,22,4,Spring,7.0
2023-04-20 23:00,13.2965049429659,23,4,Spring,7.5
2023-04-21 00:00,14.2075657806609,0,4,Spring,7.8
2023-04-21 01:00,12.4551148640699,1,4,Spring,7.5
2023-04-21 02:00,11.6875978466848,2,4,Spring,6.8
2023-04-21 03:00,16.1454391035535,3,4,Spring,8.7
2023-04-21 04:00,22.3133324463153,4,4,Spring,12.9
2023-04-21 05:00,27.9456833422316,5,4,Spring,15.5
2023-04-21 06:00,23.448896259933,6,4,Spring,14.5
2023-04-21 07:00,18.2985633789412,7,4,Spring,12.1
2023-04-21 08:00,9.21949663543557,8,4,Spring,7.4
2023-04-21 09:00,5.08371028387626,9,4,Spring,4.1
2023-04-21 10:00,4.89869580422991,10,4,Spring,3.6
2023-04-21 11:00,5.81028190453648,11,4,Spring,4.1
2023-04-21 12:00,6.82595224097551,12,4,Spring,4.6
2023-04-21 13:00,5.97140389749062,13,4,Spring,4.5
2023-04-21 14:00,5.24367827006673,14,4,Spring,3.5
2023-04-21 15:00,5.45506287606966,15,4,Spring,3.6
2023-04-21 16:00,5.84705733940376,16,4,Spring,3.9
2023-04-21 17:00,6.0296075063115,17,4,Spring,4.2
2023-04-21 18:00,6.832248369438,18,4,Spring,4.6
2023-04-21 19:00,7.15025163112689,19,4,Spring,5.5
2023-04-21 20:00,6.3826882003595,20,4,Spring,4.8
2023-04-21 21:00,5.95643996812686,21,4,Spring,4.3
2023-04-21 22:00,5.98418849056689,22,4,Spring,4.6
2023-04-21 23:00,5.50124535706312,23,4,Spring,4.2
2023-04-22 00:00,5.38635751462035,0,4,Spring,4.1
2023-04-22 01:00,5.30703031467178,1,4,Spring,4.2
2023-04-22 02:00,5.50200045384888,2,4,Spring,4.4
2023-04-22 03:00,6.06715275690377,3,4,Spring,4.5
2023-04-22 04:00,13.4825762437044,4,4,Spring,8.7
2023-04-22 05:00,16.1811575424162,5,4,Spring,10.8
2023-04-22 06:00,20.4560870032636,6,4,Spring,12.4
2023-04-22 07:00,13.919985759924,7,4,Spring,10.3
2023-04-22 08:00,11.6471054319583,8,4,Spring,9.6
2023-04-22 09:00,13.5730062530107,9,4,Spring,9.7
2023-04-22 10:00,11.3982991254636,10,4,Spring,9.3
2023-04-22 11:00,8.86439754761057,11,4,Spring,7.1
2023-04-22 12:00,5.98992206227059,12,4,Spring,4.5
2023-04-22 13:00,6.7495651072438,13,4,Spring,4.7
2023-04-22 14:00,6.4235995626689,14,4,Spring,4.7
2023-04-22 15:00,6.21506122881169,15,4,Spring,4.9
2023-04-22 16:00,6.18105035335164,16,4,Spring,5.4
2023-04-22 17:00,5.91922225593809,17,4,Spring,5.4
2023-04-22 18:00,6.76668298921803,18,4,Spring,5.9
2023-04-22 19:00,6.9778196714166,19,4,Spring,6.9
2023-04-22 20:00,9.1999575955223,20,4,Spring,8.3
2023-04-22 21:00,8.62627170095145,21,4,Spring,8.0
2023-04-22 22:00,10.7970669468113,22,4,Spring,9.4
2023-04-22 23:00,10.7766903780041,23,4,Spring,10.1
2023-04-23 00:00,6.9904697360593,0,4,Spring,5.0
2023-04-23 01:00,12.1531138364839,1,4,Spring,5.8
2023-04-23 02:00,18.0653169961566,2,4,Spring,10.7
2023-04-23 03:00,13.1542304503329,3,4,Spring,7.6
2023-04-23 04:00,13.5740565681689,4,4,Spring,7.8
2023-04-23 05:00,14.9591356906764,5,4,Spring,8.3
2023-04-23 06:00,16.8215331848773,6,4,Spring,9.2
2023-04-23 07:00,18.5046994281724,7,4,Spring,10.7
2023-04-23 08:00,14.1947410604295,8,4,Spring,10.1
2023-04-23 09:00,11.7374889246576,9,4,Spring,9.3
2023-04-23 10:00,9.88335059072787,10,4,Spring,7.8
2023-04-23 11:00,7.65431540436493,11,4,Spring,6.3
2023-04-23 12:00,8.07508180155065,12,4,Spring,6.2
2023-04-23 13:00,7.53151376114893,13,4,Spring,6.0
2023-04-23 14:00,6.73799426090465,14,4,Spring,5.4
2023-04-23 15:00,5.52182576551611,15,4,Spring,4.0
2023-04-23 16:00,4.01438892674074,16,4,Spring,3.3
2023-04-23 17:00,2.72551146054425,17,4,Spring,1.4
2023-04-23 18:00,3.49787229662267,18,4,Spring,2.5
2023-04-23 19:00,4.00830629701983,19,4,Spring,2.7
2023-04-23 20:00,6.61428282005363,20,4,Spring,4.1
2023-04-23 21:00,7.39754320353835,21,4,Spring,4.7
2023-04-23 22:00,7.54593649434087,22,4,Spring,4.5
2023-04-23 23:00,8.33633109580105,23,4,Spring,4.9
2023-04-24 00:00,6.74291437069079,0,4,Spring,4.4
2023-04-24 01:00,4.02695247639291,1,4,Spring,2.6
2023-04-24 02:00,2.90707564058344,2,4,Spring,2.3
2023-04-24 03:00,2.34463412137268,3,4,Spring,1.7
2023-04-24 04:00,2.7582036865579,4,4,Spring,2.1
2023-04-24 05:00,2.87650708130548,5,4,Spring,2.2
2023-04-24 06:00,4.29043798589438,6,4,Spring,3.0
2023-04-24 07:00,9.09082852630087,7,4,Spring,6.8
2023-04-24 08:00,6.02193154256848,8,4,Spring,4.5
2023-04-24 09:00,6.76886362441327,9,4,Spring,5.7
2023-04-24 10:00,3.57662263569834,10,4,Spring,2.9
2023-04-24 11:00,3.62721561300011,11,4,Spring,2.1
2023-04-24 12:00,3.81631912348597,12,4,Spring,2.3
2023-04-24 13:00,3.50516408772452,13,4,Spring,2.0
2023-04-24 14:00,3.61726951245251,14,4,Spring,2.1
2023-04-24 15:00,3.84753661548373,15,4,Spring,2.5
2023-04-24 16:00,3.97115724461892,16,4,Spring,2.8
2023-04-24 17:00,4.01802438950464,17,4,Spring,3.2
2023-04-24 18:00,3.95692899077453,18,4,Spring,2.9
2023-04-24 19:00,4.06615979784363,19,4,Spring,3.2
2023-04-24 20:00,4.52692540452447,20,4,Spring,3.6
2023-04-24 21:00,5.05359204388709,21,4,Spring,4.0
2023-04-24 22:00,5.14309852865237,22,4,Spring,4.3
2023-04-24 23:00,6.2848425133385,23,4,Spring,5.1
2023-04-25 00:00,5.90164048723936,0,4,Spring,5.0
2023-04-25 01:00,5.94777850396582,1,4,Spring,4.7
2023-04-25 02:00,6.13283887059726,2,4,Spring,4.7
2023-04-25 03:00,6.0109540503835,3,4,Spring,4.7
2023-04-25 04:00,7.01126171530936,4,4,Spring,5.3
2023-04-25 05:00,7.4570276638231,5,4,Spring,6.7
2023-04-25 06:00,8.30746590504863,6,4,Spring,7.3
2023-04-25 07:00,7.96216395247312,7,4,Spring,7.4
2023-04-25 08:00,8.3469344800239,8,4,Spring,7.7
2023-04-25 09:00,8.56897961572867,9,4,Spring,8.2
2023-04-25 10:00,7.71978979607229,10,4,Spring,7.2
2023-04-25 11:00,7.13840955481209,11,4,Spring,6.3
2023-04-25 12:00,7.30708286837826,12,4,Spring,6.3
2023-04-25 13:00,7.70161741867792,13,4,Spring,6.6
2023-04-25 14:00,6.68722817053508,14,4,Spring,5.9
2023-04-25 15:00,6.46684825429619,15,4,Spring,5.9
2023-04-25 16:00,6.3090240600695,16,4,Spring,5.1
2023-04-25 17:00,5.59811509910248,17,4,Spring,5.0
2023-04-25 18:00,5.33937237114717,18,4,Spring,4.9
2023-04-25 19:00,6.05840709744282,19,4,Spring,5.1
2023-04-25 20:00,6.57193106548849,20,4,Spring,5.3
2023-04-25 21:00,7.66481939501048,21,4,Spring,6.4
2023-04-25 22:00,11.3084885852385,22,4,Spring,8.8
2023-04-25 23:00,8.20033889760144,23,4,Spring,6.8
2023-04-26 00:00,8.17811441717337,0,4,Spring,6.5
2023-04-26 01:00,9.38019265486738,1,4,Spring,6.5
2023-04-26 02:00,9.17661653713491,2,4,Spring,6.6
2023-04-26 03:00,9.02057113606379,3,4,Spring,6.2
2023-04-26 04:00,9.21546440109115,4,4,Spring,6.4
2023-04-26 05:00,9.05831737814235,5,4,Spring,6.7
2023-04-26 06:00,10.3258128998688,6,4,Spring,8.5
2023-04-26 07:00,10.5111002468023,7,4,Spring,8.9
2023-04-26 08:00,8.73759854458893,8,4,Spring,8.0
2023-04-26 09:00,7.67199362552855,9,4,Spring,6.7
2023-04-26 10:00,6.46053744637966,10,4,Spring,6.0
2023-04-26 11:00,6.83524072891457,11,4,Spring,5.7
2023-04-26 12:00,5.72210191492824,12,4,Spring,4.6
2023-04-26 13:00,4.36646855339762,13,4,Spring,3.4
2023-04-26 14:00,4.53172523581919,14,4,Spring,4.0
2023-04-26 15:00,3.6406519364058,15,4,Spring,2.7
2023-04-26 16:00,3.33317642085625,16,4,Spring,2.2
2023-04-26 17:00,4.40468896183919,17,4,Spring,2.8
2023-04-26 18:00,5.59319081245005,18,4,Spring,5.0
2023-04-26 19:00,5.69202917148914,19,4,Spring,5.0
2023-04-26 20:00,5.9368260290997,20,4,Spring,5.7
2023-04-26 21:00,7.23704203414388,21,4,Spring,6.2
2023-04-26 22:00,6.61940750030941,22,4,Spring,5.6
2023-04-26 23:00,6.8817855944276,23,4,Spring,5.4
2023-04-27 00:00,6.6560549051755,0,4,Spring,5.1
2023-04-27 01:00,5.7978946442717,1,4,Spring,4.8
2023-04-27 02:00,5.75135825071339,2,4,Spring,4.5
2023-04-27 03:00,5.541407709009,3,4,Spring,4.5
2023-04-27 04:00,6.72264994908547,4,4,Spring,4.7
2023-04-27 05:00,6.78593090801291,5,4,Spring,5.0
2023-04-27 06:00,7.52182980927853,6,4,Spring,6.0
2023-04-27 07:00,8.74798566454311,7,4,Spring,8.2
2023-04-27 08:00,5.79187034099964,8,4,Spring,6.1
2023-04-27 09:00,4.81298602436382,9,4,Spring,4.4
2023-04-27 10:00,4.50797681516552,10,4,Spring,3.9
2023-04-27 11:00,4.29291002221476,11,4,Spring,3.3
2023-04-27 12:00,4.29158836214073,12,4,Spring,2.5
2023-04-27 13:00,4.19271806668123,13,4,Spring,2.6
2023-04-27 14:00,4.05840829322,14,4,Spring,3.2
2023-04-27 15:00,3.7102160321352,15,4,Spring,2.3
2023-04-27 16:00,3.8671097938502,16,4,Spring,2.4
2023-04-27 17:00,3.97529715753706,17,4,Spring,2.4
2023-04-27 18:00,4.51188219102126,18,4,Spring,3.0
2023-04-27 19:00,5.1020314160065,19,4,Spring,3.7
2023-04-27 20:00,6.49424519198424,20,4,Spring,4.8
2023-04-27 21:00,7.88592873787707,21,4,Spring,5.8
2023-04-27 22:00,7.61998859432513,22,4,Spring,6.3
2023-04-27 23:00,6.88584115143983,23,4,Spring,4.8
2023-04-28 00:00,9.29101235791472,0,4,Spring,6.6
2023-04-28 01:00,8.3144821174267,1,4,Spring,5.8
2023-04-28 02:00,6.21466739315995,2,4,Spring,4.5
2023-04-28 03:00,6.79741431071857,3,4,Spring,4.7
2023-04-28 04:00,7.48225182803783,4,4,Spring,4.8
2023-04-28 05:00,8.01923749978289,5,4,Spring,5.5
2023-04-28 06:00,8.74199446801706,6,4,Spring,6.8
2023-04-28 07:00,8.67420081971108,7,4,Spring,7.1
2023-04-28 08:00,7.60459385381505,8,4,Spring,7.2
2023-04-28 09:00,6.93303210684115,9,4,Spring,6.2
2023-04-28 10:00,6.61514262935362,10,4,Spring,5.3
2023-04-28 11:00,5.77765748533617,11,4,Spring,4.9
2023-04-28 12:00,6.04068423299403,12,4,Spring,4.8
2023-04-28 13:00,6.68532270781469,13,4,Spring,4.8
2023-04-28 14:00,6.23011484821293,14,4,Spring,5.3
2023-04-28 15:00,6.27634495281489,15,4,Spring,5.5
2023-04-28 16:00,6.70709100117657,16,4,Spring,5.5
2023-04-28 17:00,7.21841100274909,17,4,Spring,5.6
2023-04-28 18:00,8.04910172519065,18,4,Spring,5.8
2023-04-28 19:00,9.07343367000442,19,4,Spring,6.8
2023-04-28 20:00,9.30704723393496,20,4,Spring,7.5
2023-04-28 21:00,9.11873657999563,21,4,Spring,6.4
2023-04-28 22:00,11.8027061333641,22,4,Spring,6.0
2023-04-28 23:00,11.7229879603235,23,4,Spring,6.0
2023-04-29 00:00,11.7541407053766,0,4,Spring,5.6
2023-04-29 01:00,9.69738667302426,1,4,Spring,5.4
2023-04-29 02:00,9.00506180390455,2,4,Spring,5.1
2023-04-29 03:00,8.30907089860888,3,4,Spring,4.7
2023-04-29 04:00,7.13376141958659,4,4,Spring,4.6
2023-04-29 05:00,5.57160717517064,5,4,Spring,3.3
2023-04-29 06:00,6.08140789562705,6,4,Spring,3.2
2023-04-29 07:00,8.62989743782579,7,4,Spring,4.0
2023-04-29 08:00,12.1177827442039,8,4,Spring,5.7
2023-04-29 09:00,8.76345141862804,9,4,Spring,5.4
2023-04-29 10:00,5.73737915338956,10,4,Spring,3.1
2023-04-29 11:00,8.30062558597244,11,4,Spring,4.3
2023-04-29 12:00,8.06611522456922,12,4,Spring,4.4
2023-04-29 13:00,6.65263366298429,13,4,Spring,3.5
2023-04-29 14:00,5.8608543695643,14,4,Spring,3.2
2023-04-29 15:00,5.88489874726468,15,4,Spring,3.0
2023-04-29 16:00,6.49907884118659,16,4,Spring,3.4
2023-04-29 17:00,4.53325729333172,17,4,Spring,2.6
2023-04-29 18:00,4.82039182758778,18,4,Spring,2.6
2023-04-29 19:00,6.16021210881902,19,4,Spring,3.3
2023-04-29 20:00,7.21345642881177,20,4,Spring,4.0
2023-04-29 21:00,9.63367241258132,21,4,Spring,5.1
2023-04-29 22:00,11.1789494037776,22,4,Spring,6.1
2023-04-29 23:00,12.7824783533733,23,4,Spring,7.8
2023-04-30 00:00,9.45614253453189,0,4,Spring,5.6
2023-04-30 01:00,10.1714147923573,1,4,Spring,6.4
2023-04-30 02:00,9.00694376180054,2,4,Spring,5.4
2023-04-30 03:00,9.51070446913899,3,4,Spring,5.3
2023-04-30 04:00,7.44028938273785,4,4,Spring,4.8
2023-04-30 05:00,8.53718531758009,5,4,Spring,4.9
2023-04-30 06:00,8.84538238921753,6,4,Spring,5.4
2023-04-30 07:00,10.0267041791532,7,4,Spring,5.8
2023-04-30 08:00,11.8603565698438,8,4,Spring,6.8
2023-04-30 09:00,12.7407443084879,9,4,Spring,7.2
2023-04-30 10:00,13.8891115319174,10,4,Spring,7.4
2023-04-30 11:00,13.5009119423061,11,4,Spring,7.9
2023-04-30 12:00,14.352305203108,12,4,Spring,8.5
2023-04-30 13:00,17.017748940088,13,4,Spring,9.7
2023-04-30 14:00,16.1174886494753,14,4,Spring,10.1
2023-04-30 15:00,16.8985174353499,15,4,Spring,9.8
2023-04-30 16:00,17.8244745497117,16,4,Spring,10.7
2023-04-30 17:00,16.920840067503,17,4,Spring,9.6
2023-04-30 18:00,16.5571552888224,18,4,Spring,9.9
2023-04-30 19:00,19.7792497667834,19,4,Spring,11.6
2023-04-30 20:00,20.8177674718237,20,4,Spring,12.1
2023-04-30 21:00,21.5589849437212,21,4,Spring,12.4
2023-04-30 22:00,24.0517309537805,22,4,Spring,14.0
2023-04-30 23:00,23.7880951381773,23,4,Spring,14.2
2023-05-01 00:00,23.8020747459308,0,5,Spring,14.2
2023-05-01 01:00,24.4822322500595,1,5,Spring,14.7
2023-05-01 02:00,26.2689263600947,2,5,Spring,15.6
2023-05-01 03:00,25.2239673261652,3,5,Spring,14.4
2023-05-01 04:00,27.5791337667329,4,5,Spring,16.0
2023-05-01 05:00,26.5279152503905,5,5,Spring,15.7
2023-05-01 06:00,25.383303016647,6,5,Spring,15.3
2023-05-01 07:00,24.4088799779353,7,5,Spring,14.8
2023-05-01 08:00,20.1254557643418,8,5,Spring,12.6
2023-05-01 09:00,16.0530476699354,9,5,Spring,10.5
2023-05-01 10:00,8.49542495194053,10,5,Spring,5.9
2023-05-01 11:00,8.83013891432168,11,5,Spring,5.3
2023-05-01 12:00,10.4749109883461,12,5,Spring,5.4
2023-05-01 13:00,9.24510800044351,13,5,Spring,5.7
2023-05-01 14:00,9.05874427713048,14,5,Spring,6.2
2023-05-01 15:00,5.10698301669626,15,5,Spring,3.3
2023-05-01 16:00,5.19450360237624,16,5,Spring,3.0
2023-05-01 17:00,6.79165842477262,17,5,Spring,4.3
2023-05-01 18:00,6.80342017139051,18,5,Spring,4.4
2023-05-01 19:00,7.35631384135113,19,5,Spring,4.4
2023-05-01 20:00,8.16661374735164,20,5,Spring,5.0
2023-05-01 21:00,8.76495696404745,21,5,Spring,5.8
2023-05-01 22:00,10.190768066665,22,5,Spring,6.0
2023-05-01 23:00,10.7756463649829,23,5,Spring,6.7
2023-05-02 00:00,9.19945431008618,0,5,Spring,5.8
2023-05-02 01:00,7.46840864370311,1,5,Spring,4.7
2023-05-02 02:00,8.10510407454692,2,5,Spring,5.0
2023-05-02 03:00,8.23696988965249,3,5,Spring,4.8
2023-05-02 04:00,9.14230991483782,4,5,Spring,5.4
2023-05-02 05:00,9.53515980944645,5,5,Spring,5.5
2023-05-02 06:00,9.25995629945762,6,5,Spring,5.4
2023-05-02 07:00,10.4141027472717,7,5,Spring,9.2
2023-05-02 08:00,7.69510787002383,8,5,Spring,5.3
2023-05-02 09:00,7.84134002090981,9,5,Spring,5.7
2023-05-02 10:00,7.33678325086605,10,5,Spring,5.6
2023-05-02 11:00,6.26258806862458,11,5,Spring,4.6
2023-05-02 12:00,6.62993181815533,12,5,Spring,5.3
2023-05-02 13:00,6.46301451264612,13,5,Spring,5.2
2023-05-02 14:00,6.55734480872692,14,5,Spring,4.9
2023-05-02 15:00,5.91379806075327,15,5,Spring,4.2
2023-05-02 16:00,5.62932466300453,16,5,Spring,3.6
2023-05-02 17:00,5.10708681365764,17,5,Spring,3.2
2023-05-02 18:00,5.09488307811676,18,5,Spring,3.2
2023-05-02 19:00,5.51422527723817,19,5,Spring,3.5
2023-05-02 20:00,6.00484768609411,20,5,Spring,4.2
2023-05-02 21:00,5.95445475536123,21,5,Spring,4.3
2023-05-02 22:00,7.40979752455683,22,5,Spring,5.6
2023-05-02 23:00,8.35760854164592,23,5,Spring,6.5
2023-05-03 00:00,7.93604330877367,0,5,Spring,5.9
2023-05-03 01:00,9.02927637525189,1,5,Spring,6.1
2023-05-03 02:00,10.1766399009366,2,5,Spring,6.7
2023-05-03 03:00,10.3815629019803,3,5,Spring,6.9
2023-05-03 04:00,10.4079834880686,4,5,Spring,6.5
2023-05-03 05:00,10.8923862767599,5,5,Spring,6.9
2023-05-03 06:00,11.9353455141692,6,5,Spring,7.9
2023-05-03 07:00,13.1193676618058,7,5,Spring,9.5
2023-05-03 08:00,10.3591082729452,8,5,Spring,10.5
2023-05-03 09:00,9.69291607677276,9,5,Spring,8.7
2023-05-03 10:00,8.5807917920041,10,5,Spring,7.1
2023-05-03 11:00,8.12942432798883,11,5,Spring,6.3
2023-05-03 12:00,8.76396431305947,12,5,Spring,6.5
2023-05-03 13:00,8.8468093410598,13,5,Spring,7.2
2023-05-03 14:00,8.83731815922346,14,5,Spring,7.0
2023-05-03 15:00,8.36585750785322,15,5,Spring,6.8
2023-05-03 16:00,8.1023658659287,16,5,Spring,6.1
2023-05-03 17:00,11.8744840463462,17,5,Spring,8.4
2023-05-03 18:00,7.17883186271809,18,5,Spring,6.8
2023-05-03 19:00,7.94589924641159,19,5,Spring,5.8
2023-05-03 20:00,10.4751022185375,20,5,Spring,7.9
2023-05-03 21:00,9.92938525034194,21,5,Spring,8.2
2023-05-03 22:00,10.3403104472613,22,5,Spring,7.9
2023-05-03 23:00,11.8976729196564,23,5,Spring,8.9
2023-05-04 00:00,12.0844594147439,0,5,Spring,9.2
2023-05-04 01:00,12.3154671181174,1,5,Spring,8.6
2023-05-04 02:00,11.8687885685287,2,5,Spring,8.5
2023-05-04 03:00,11.8405884452347,3,5,Spring,8.5
2023-05-04 04:00,11.6130792706942,4,5,Spring,8.0
2023-05-04 05:00,12.0598247993647,5,5,Spring,8.5
2023-05-04 06:00,12.4504726666261,6,5,Spring,9.9
2023-05-04 07:00,13.1835008916678,7,5,Spring,11.7
2023-05-04 08:00,10.970772908288,8,5,Spring,10.0
2023-05-04 09:00,10.0845394472101,9,5,Spring,10.1
2023-05-04 10:00,10.4839944987771,10,5,Spring,9.9
2023-05-04 11:00,9.77471752616331,11,5,Spring,8.4
2023-05-04 12:00,7.829941827237,12,5,Spring,6.1
2023-05-04 13:00,6.80379121116762,13,5,Spring,4.9
2023-05-04 14:00,6.09557614202814,14,5,Spring,5.3
2023-05-04 15:00,5.84400308692763,15,5,Spring,4.3
2023-05-04 16:00,5.55797047091097,16,5,Spring,4.2
2023-05-04 17:00,5.70604215376583,17,5,Spring,4.1
2023-05-04 18:00,5.73755301980473,18,5,Spring,3.9
2023-05-04 19:00,5.90152956295764,19,5,Spring,4.5
2023-05-04 20:00,5.42414864271416,20,5,Spring,4.2
2023-05-04 21:00,5.55315755339841,21,5,Spring,4.3
2023-05-04 22:00,5.15433210815776,22,5,Spring,4.1
2023-05-04 23:00,5.18373937303661,23,5,Spring,4.6
2023-05-05 00:00,5.43394891943459,0,5,Spring,4.4
2023-05-05 01:00,6.02190942234069,1,5,Spring,4.9
2023-05-05 02:00,5.71265140316268,2,5,Spring,4.6
2023-05-05 03:00,6.1148604597413,3,5,Spring,4.5
2023-05-05 04:00,7.52583395443987,4,5,Spring,5.2
2023-05-05 05:00,8.55496952805729,5,5,Spring,6.2
2023-05-05 06:00,6.78508986661175,6,5,Spring,7.3
2023-05-05 07:00,8.96858825683615,7,5,Spring,7.8
2023-05-05 08:00,7.45076152111466,8,5,Spring,6.9
2023-05-05 09:00,7.37527845991208,9,5,Spring,9.6
2023-05-05 10:00,7.3394108472621,10,5,Spring,7.2
2023-05-05 11:00,7.2009645734897,11,5,Spring,5.4
2023-05-05 12:00,6.15103532068883,12,5,Spring,4.5
2023-05-05 13:00,5.90046932187509,13,5,Spring,4.3
2023-05-05 14:00,5.39085690135535,14,5,Spring,6.7
2023-05-05 15:00,5.39026121155709,15,5,Spring,4.2
2023-05-05 16:00,5.42115997854336,16,5,Spring,4.1
2023-05-05 17:00,5.18321023531338,17,5,Spring,3.8
2023-05-05 18:00,5.45607254554702,18,5,Spring,4.0
2023-05-05 19:00,5.56025469045761,19,5,Spring,4.2
2023-05-05 20:00,5.90157727342762,20,5,Spring,4.5
2023-05-05 21:00,6.92682106611492,21,5,Spring,6.1
2023-05-05 22:00,6.83235195707941,22,5,Spring,6.1
2023-05-05 23:00,7.17232570950121,23,5,Spring,6.2
2023-05-06 00:00,7.50634470513376,0,5,Spring,6.2
2023-05-06 01:00,7.53362229552657,1,5,Spring,5.9
2023-05-06 02:00,6.29736359218716,2,5,Spring,5.4
2023-05-06 03:00,7.42068300990054,3,5,Spring,5.4
2023-05-06 04:00,7.82358360155087,4,5,Spring,5.4
2023-05-06 05:00,7.60018883091118,5,5,Spring,5.4
2023-05-06 06:00,8.20342962045073,6,5,Spring,5.8
2023-05-06 07:00,8.15940461457264,7,5,Spring,6.3
2023-05-06 08:00,7.16565449202089,8,5,Spring,5.8
2023-05-06 09:00,6.65997029279848,9,5,Spring,5.6
2023-05-06 10:00,7.25999623606252,10,5,Spring,5.5
2023-05-06 11:00,7.41704945081615,11,5,Spring,5.8
2023-05-06 12:00,7.30359257444717,12,5,Spring,5.1
2023-05-06 13:00,7.25529459162797,13,5,Spring,5.3
2023-05-06 14:00,6.49332336208694,14,5,Spring,4.7
2023-05-06 15:00,6.86023756534544,15,5,Spring,4.9
2023-05-06 16:00,6.85649753541516,16,5,Spring,5.1
2023-05-06 17:00,7.21476972444956,17,5,Spring,5.2
2023-05-06 18:00,7.32716676155484,18,5,Spring,5.3
2023-05-06 19:00,7.58451286884906,19,5,Spring,5.7
2023-05-06 20:00,8.54639857457776,20,5,Spring,6.5
2023-05-06 21:00,12.2562391410381,21,5,Spring,9.6
2023-05-06 22:00,9.69082953038777,22,5,Spring,8.0
2023-05-06 23:00,7.2118177566954,23,5,Spring,7.1
2023-05-07 00:00,5.45876268541951,0,5,Spring,4.7
2023-05-07 01:00,4.86564381915383,1,5,Spring,4.0
2023-05-07 02:00,4.95345692683497,2,5,Spring,4.0
2023-05-07 03:00,7.0154282878207,3,5,Spring,5.0
2023-05-07 04:00,6.6677740572013,4,5,Spring,5.2
2023-05-07 05:00,6.72332668869504,5,5,Spring,5.1
2023-05-07 06:00,8.23913285823592,6,5,Spring,5.5
2023-05-07 07:00,9.87413435650161,7,5,Spring,6.6
2023-05-07 08:00,8.05321088419275,8,5,Spring,6.3
2023-05-07 09:00,7.60565105429612,9,5,Spring,5.8
2023-05-07 10:00,10.006854112858,10,5,Spring,6.6
2023-05-07 11:00,10.1696468438334,11,5,Spring,7.2
2023-05-07 12:00,8.42976467293649,12,5,Spring,6.5
2023-05-07 13:00,6.55406993960261,13,5,Spring,4.3
2023-05-07 14:00,5.99687248877308,14,5,Spring,3.9
2023-05-07 15:00,5.95684668839618,15,5,Spring,3.5
2023-05-07 16:00,5.59372827696633,16,5,Spring,3.2
2023-05-07 17:00,4.90245133537673,17,5,Spring,2.8
2023-05-07 18:00,8.83865489381771,18,5,Spring,5.0
2023-05-07 19:00,5.68965527052293,19,5,Spring,3.5
2023-05-07 20:00,4.15506997168285,20,5,Spring,2.3
2023-05-07 21:00,3.47658492501784,21,5,Spring,1.6
2023-05-07 22:00,3.88544850121223,22,5,Spring,2.0
2023-05-07 23:00,3.8515073404636,23,5,Spring,2.5
2023-05-08 00:00,4.10282732638174,0,5,Spring,2.1
2023-05-08 01:00,4.83896773291224,1,5,Spring,2.8
2023-05-08 02:00,5.42941415757709,2,5,Spring,3.5
2023-05-08 03:00,6.16796039905443,3,5,Spring,3.9
2023-05-08 04:00,6.39438280683062,4,5,Spring,4.4
2023-05-08 05:00,6.88930654121071,5,5,Spring,4.2
2023-05-08 06:00,6.52387501487563,6,5,Spring,4.2
