,mesure_id_x,date,valeur_x,validation_x,site_id_x,type_appareil_id_x,type_appareil_label_x,code_polluant_x,label_polluant_x,id_poll_ue_x,label_court_polluant_x,label_unite_x,label_court_unite_x,unite_x,site_label_x,mesure_id_y,valeur_y,validation_y,site_id_y,type_appareil_id_y,type_appareil_label_y,code_polluant_y,label_polluant_y,id_poll_ue_y,label_court_polluant_y,label_unite_y,label_court_unite_y,unite_y,site_label_y
55,FR15038_39_11,2023-01-03 07:00:00,6.6,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,13.3728163782376,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
56,FR15038_39_11,2023-01-03 08:00:00,12.2,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,16.7495097149234,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
57,FR15038_39_11,2023-01-03 09:00:00,11.6,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,19.951543959413,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
58,FR15038_39_11,2023-01-03 10:00:00,10.8,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,16.4324914403219,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
59,FR15038_39_11,2023-01-03 11:00:00,8.8,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,13.9235258094219,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
60,FR15038_39_11,2023-01-03 12:00:00,9.0,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,14.0487005893276,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
61,FR15038_39_11,2023-01-03 13:00:00,7.6,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,11.8367716893839,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
62,FR15038_39_11,2023-01-03 14:00:00,7.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,13.3900950679481,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
63,FR15038_39_11,2023-01-03 15:00:00,9.8,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,15.4574413302946,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
64,FR15038_39_11,2023-01-03 16:00:00,10.0,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,17.0397425889312,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
65,FR15038_39_11,2023-01-03 17:00:00,10.7,True,FR15038,11,Analyseur Air,39,"particules PM2,5",6001,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères,FR15038_39_57_3_C1,17.5640991995794,True,FR15038,57,Microcapteur (site fixe),39,"particules PM2,5",,PM2.5,Microgramme par m3,microg/m3,µg/m³,St-Martin-d'Hères
